DATE,ID,SNWD
2025-03-19,US1NHMR0045,89.0
2025-03-20,US1NHMR0045,51.0
2025-03-21,US1NHMR0045,13.0
2025-03-22,US1NHMR0045,0.0
2025-03-23,US1NHMR0045,0.0
2025-03-24,US1NHMR0045,0.0
2025-03-25,US1NHMR0045,114.0
2025-02-11,US1NHMR0047,305.0
2025-02-12,US1NHMR0047,305.0
2025-02-13,US1NHMR0047,330.0
2025-02-25,US1NHMR0047,356.0
2025-03-16,US1NHMR0047,0.0
2025-03-18,US1NHMR0047,0.0
2025-02-01,US1NHMR0055,178.0
2025-02-02,US1NHMR0055,170.0
2025-02-03,US1NHMR0055,180.0
2025-02-04,US1NHMR0055,168.0
2025-02-05,US1NHMR0055,152.0
2025-02-06,US1NHMR0055,142.0
2025-02-07,US1NHMR0055,234.0
2025-02-08,US1NHMR0055,226.0
2025-02-09,US1NHMR0055,409.0
2025-02-10,US1NHMR0055,358.0
2025-02-11,US1NHMR0055,333.0
2025-02-12,US1NHMR0055,320.0
2025-02-13,US1NHMR0055,330.0
2025-02-14,US1NHMR0055,340.0
2025-02-15,US1NHMR0055,320.0
2025-02-16,US1NHMR0055,406.0
2025-02-17,US1NHMR0055,480.0
2025-02-18,US1NHMR0055,455.0
2025-02-19,US1NHMR0055,447.0
2025-02-20,US1NHMR0055,429.0
2025-02-21,US1NHMR0055,409.0
2025-02-22,US1NHMR0055,399.0
2025-02-23,US1NHMR0055,386.0
2025-02-24,US1NHMR0055,376.0
2025-02-25,US1NHMR0055,363.0
2025-02-26,US1NHMR0055,333.0
2025-02-27,US1NHMR0055,320.0
2025-02-28,US1NHMR0055,335.0
2025-03-01,US1NHMR0055,330.0
2025-03-02,US1NHMR0055,310.0
2025-03-03,US1NHMR0055,300.0
2025-03-04,US1NHMR0055,295.0
2025-03-05,US1NHMR0055,277.0
2025-03-06,US1NHMR0055,244.0
2025-03-07,US1NHMR0055,201.0
2025-03-08,US1NHMR0055,198.0
2025-03-09,US1NHMR0055,196.0
2025-03-10,US1NHMR0055,180.0
2025-03-11,US1NHMR0055,168.0
2025-03-12,US1NHMR0055,107.0
2025-03-13,US1NHMR0055,97.0
2025-03-14,US1NHMR0055,91.0
2025-03-15,US1NHMR0055,81.0
2025-03-16,US1NHMR0055,30.0
2025-03-17,US1NHMR0055,0.0
2025-03-19,US1NHMR0055,0.0
2025-03-20,US1NHMR0055,0.0
2025-03-21,US1NHMR0055,0.0
2025-03-22,US1NHMR0055,0.0
2025-03-23,US1NHMR0055,0.0
2025-03-24,US1NHMR0055,0.0
2025-03-25,US1NHMR0055,25.0
2025-02-01,US1NHMR0060,305.0
2025-02-02,US1NHMR0060,305.0
2025-02-03,US1NHMR0060,330.0
2025-02-04,US1NHMR0060,305.0
2025-02-05,US1NHMR0060,305.0
2025-02-06,US1NHMR0060,305.0
2025-02-07,US1NHMR0060,381.0
2025-02-08,US1NHMR0060,381.0
2025-02-09,US1NHMR0060,559.0
2025-02-10,US1NHMR0060,559.0
2025-02-11,US1NHMR0060,521.0
2025-02-12,US1NHMR0060,483.0
2025-02-13,US1NHMR0060,533.0
2025-02-14,US1NHMR0060,533.0
2025-02-15,US1NHMR0060,521.0
2025-02-16,US1NHMR0060,610.0
2025-02-17,US1NHMR0060,635.0
2025-02-18,US1NHMR0060,559.0
2025-02-19,US1NHMR0060,559.0
2025-02-20,US1NHMR0060,559.0
2025-02-21,US1NHMR0060,559.0
2025-02-22,US1NHMR0060,533.0
2025-02-23,US1NHMR0060,533.0
2025-02-24,US1NHMR0060,508.0
2025-02-25,US1NHMR0060,483.0
2025-02-26,US1NHMR0060,457.0
2025-02-27,US1NHMR0060,483.0
2025-02-28,US1NHMR0060,508.0
2025-03-01,US1NHMR0060,533.0
2025-03-02,US1NHMR0060,483.0
2025-03-03,US1NHMR0060,457.0
2025-03-04,US1NHMR0060,457.0
2025-03-05,US1NHMR0060,445.0
2025-03-06,US1NHMR0060,406.0
2025-03-07,US1NHMR0060,406.0
2025-03-08,US1NHMR0060,406.0
2025-03-09,US1NHMR0060,406.0
2025-03-10,US1NHMR0060,406.0
2025-03-11,US1NHMR0060,381.0
2025-03-12,US1NHMR0060,368.0
2025-03-13,US1NHMR0060,330.0
2025-03-14,US1NHMR0060,330.0
2025-03-15,US1NHMR0060,305.0
2025-03-16,US1NHMR0060,279.0
2025-03-17,US1NHMR0060,241.0
2025-03-18,US1NHMR0060,229.0
2025-03-19,US1NHMR0060,229.0
2025-03-20,US1NHMR0060,203.0
2025-03-21,US1NHMR0060,152.0
2025-03-22,US1NHMR0060,152.0
2025-03-23,US1NHMR0060,102.0
2025-03-24,US1NHMR0060,102.0
2025-03-25,US1NHMR0060,152.0
2025-02-01,US1NHMR0063,114.0
2025-02-02,US1NHMR0063,114.0
2025-02-03,US1NHMR0063,152.0
2025-02-04,US1NHMR0063,127.0
2025-02-05,US1NHMR0063,127.0
2025-02-06,US1NHMR0063,127.0
2025-02-07,US1NHMR0063,178.0
2025-02-08,US1NHMR0063,165.0
2025-02-09,US1NHMR0063,343.0
2025-02-10,US1NHMR0063,292.0
2025-02-11,US1NHMR0063,279.0
2025-02-12,US1NHMR0063,254.0
2025-02-13,US1NHMR0063,279.0
2025-02-14,US1NHMR0063,279.0
2025-02-15,US1NHMR0063,279.0
2025-02-16,US1NHMR0063,356.0
2025-02-17,US1NHMR0063,394.0
2025-02-18,US1NHMR0063,381.0
2025-02-19,US1NHMR0063,368.0
2025-02-20,US1NHMR0063,356.0
2025-02-21,US1NHMR0063,356.0
2025-02-22,US1NHMR0063,343.0
2025-02-23,US1NHMR0063,343.0
2025-02-24,US1NHMR0063,343.0
2025-02-25,US1NHMR0063,330.0
2025-02-26,US1NHMR0063,305.0
2025-02-27,US1NHMR0063,305.0
2025-02-28,US1NHMR0063,356.0
2025-03-01,US1NHMR0063,356.0
2025-03-02,US1NHMR0063,330.0
2025-03-03,US1NHMR0063,318.0
2025-03-04,US1NHMR0063,318.0
2025-03-05,US1NHMR0063,305.0
2025-03-06,US1NHMR0063,254.0
2025-03-07,US1NHMR0063,216.0
2025-03-08,US1NHMR0063,216.0
2025-03-09,US1NHMR0063,216.0
2025-03-10,US1NHMR0063,203.0
2025-03-11,US1NHMR0063,178.0
2025-03-12,US1NHMR0063,127.0
2025-03-13,US1NHMR0063,127.0
2025-03-14,US1NHMR0063,76.0
2025-03-15,US1NHMR0063,51.0
2025-03-16,US1NHMR0063,0.0
2025-03-17,US1NHMR0063,0.0
2025-03-18,US1NHMR0063,0.0
2025-03-19,US1NHMR0063,0.0
2025-03-20,US1NHMR0063,0.0
2025-03-21,US1NHMR0063,0.0
2025-03-22,US1NHMR0063,0.0
2025-03-23,US1NHMR0063,0.0
2025-03-24,US1NHMR0063,0.0
2025-02-01,US1NHMR0068,152.0
2025-02-02,US1NHMR0068,152.0
2025-02-03,US1NHMR0068,191.0
2025-02-04,US1NHMR0068,152.0
2025-02-05,US1NHMR0068,140.0
2025-02-06,US1NHMR0068,140.0
2025-02-07,US1NHMR0068,203.0
2025-02-08,US1NHMR0068,216.0
2025-02-09,US1NHMR0068,381.0
2025-02-10,US1NHMR0068,343.0
2025-02-11,US1NHMR0068,318.0
2025-02-12,US1NHMR0068,305.0
2025-02-13,US1NHMR0068,318.0
2025-02-14,US1NHMR0068,318.0
2025-02-15,US1NHMR0068,318.0
2025-02-16,US1NHMR0068,394.0
2025-02-17,US1NHMR0068,445.0
2025-02-18,US1NHMR0068,406.0
2025-02-19,US1NHMR0068,381.0
2025-02-20,US1NHMR0068,394.0
2025-02-21,US1NHMR0068,381.0
2025-02-22,US1NHMR0068,381.0
2025-02-23,US1NHMR0068,381.0
2025-02-24,US1NHMR0068,368.0
2025-02-25,US1NHMR0068,356.0
2025-02-26,US1NHMR0068,330.0
2025-02-27,US1NHMR0068,330.0
2025-02-28,US1NHMR0068,330.0
2025-03-01,US1NHMR0068,330.0
2025-03-02,US1NHMR0068,305.0
2025-03-03,US1NHMR0068,305.0
2025-03-04,US1NHMR0068,305.0
2025-03-05,US1NHMR0068,292.0
2025-03-06,US1NHMR0068,241.0
2025-03-07,US1NHMR0068,203.0
2025-03-08,US1NHMR0068,203.0
2025-03-09,US1NHMR0068,203.0
2025-03-10,US1NHMR0068,191.0
2025-03-11,US1NHMR0068,165.0
2025-03-13,US1NHMR0068,127.0
2025-03-14,US1NHMR0068,102.0
2025-03-15,US1NHMR0068,76.0
2025-03-16,US1NHMR0068,0.0
2025-03-17,US1NHMR0068,0.0
2025-03-18,US1NHMR0068,0.0
2025-03-19,US1NHMR0068,0.0
2025-03-20,US1NHMR0068,0.0
2025-03-21,US1NHMR0068,0.0
2025-03-22,US1NHMR0068,0.0
2025-03-23,US1NHMR0068,0.0
2025-03-24,US1NHMR0068,0.0
2025-03-25,US1NHMR0068,25.0
2025-02-01,US1NHMR0070,114.0
2025-02-02,US1NHMR0070,89.0
2025-02-03,US1NHMR0070,114.0
2025-02-04,US1NHMR0070,76.0
2025-02-05,US1NHMR0070,64.0
2025-02-06,US1NHMR0070,64.0
2025-02-07,US1NHMR0070,165.0
2025-02-08,US1NHMR0070,152.0
2025-02-09,US1NHMR0070,279.0
2025-02-10,US1NHMR0070,312.0
2025-02-11,US1NHMR0070,292.0
2025-02-12,US1NHMR0070,254.0
2025-02-13,US1NHMR0070,267.0
2025-02-14,US1NHMR0070,254.0
2025-02-15,US1NHMR0070,241.0
2025-02-16,US1NHMR0070,318.0
2025-02-17,US1NHMR0070,406.0
2025-02-18,US1NHMR0070,343.0
2025-02-19,US1NHMR0070,318.0
2025-02-20,US1NHMR0070,305.0
2025-02-21,US1NHMR0070,305.0
2025-02-22,US1NHMR0070,305.0
2025-02-23,US1NHMR0070,292.0
2025-02-24,US1NHMR0070,279.0
2025-02-25,US1NHMR0070,254.0
2025-02-26,US1NHMR0070,216.0
2025-02-27,US1NHMR0070,178.0
2025-02-28,US1NHMR0070,279.0
2025-03-01,US1NHMR0070,292.0
2025-03-02,US1NHMR0070,254.0
2025-03-03,US1NHMR0070,254.0
2025-03-04,US1NHMR0070,229.0
2025-03-05,US1NHMR0070,216.0
2025-03-06,US1NHMR0070,178.0
2025-03-07,US1NHMR0070,152.0
2025-03-08,US1NHMR0070,152.0
2025-03-09,US1NHMR0070,127.0
2025-03-10,US1NHMR0070,127.0
2025-03-11,US1NHMR0070,89.0
2025-03-12,US1NHMR0070,51.0
2025-03-13,US1NHMR0070,51.0
2025-03-14,US1NHMR0070,51.0
2025-03-15,US1NHMR0070,38.0
2025-03-17,US1NHMR0070,0.0
2025-03-18,US1NHMR0070,0.0
2025-03-19,US1NHMR0070,0.0
2025-03-20,US1NHMR0070,0.0
2025-03-21,US1NHMR0070,0.0
2025-03-22,US1NHMR0070,0.0
2025-03-23,US1NHMR0070,0.0
2025-03-24,US1NHMR0070,0.0
2025-03-25,US1NHMR0070,107.0
2025-02-01,US1NHMR0071,178.0
2025-02-02,US1NHMR0071,178.0
2025-02-03,US1NHMR0071,191.0
2025-02-04,US1NHMR0071,152.0
2025-02-05,US1NHMR0071,152.0
2025-02-06,US1NHMR0071,152.0
2025-02-07,US1NHMR0071,229.0
2025-02-08,US1NHMR0071,229.0
2025-02-09,US1NHMR0071,381.0
2025-02-10,US1NHMR0071,394.0
2025-02-11,US1NHMR0071,381.0
2025-02-12,US1NHMR0071,356.0
2025-02-13,US1NHMR0071,318.0
2025-02-14,US1NHMR0071,292.0
2025-02-15,US1NHMR0071,279.0
2025-02-16,US1NHMR0071,368.0
2025-02-17,US1NHMR0071,445.0
2025-02-19,US1NHMR0071,406.0
2025-02-20,US1NHMR0071,406.0
2025-02-21,US1NHMR0071,394.0
2025-02-22,US1NHMR0071,381.0
2025-02-23,US1NHMR0071,381.0
2025-02-24,US1NHMR0071,381.0
2025-02-25,US1NHMR0071,330.0
2025-02-26,US1NHMR0071,318.0
2025-02-27,US1NHMR0071,292.0
2025-02-28,US1NHMR0071,292.0
2025-03-01,US1NHMR0071,279.0
2025-03-02,US1NHMR0071,254.0
2025-03-04,US1NHMR0071,241.0
2025-03-05,US1NHMR0071,229.0
2025-03-06,US1NHMR0071,165.0
2025-03-07,US1NHMR0071,114.0
2025-03-08,US1NHMR0071,114.0
2025-03-09,US1NHMR0071,114.0
2025-03-10,US1NHMR0071,76.0
2025-03-11,US1NHMR0071,89.0
2025-03-12,US1NHMR0071,51.0
2025-03-14,US1NHMR0071,13.0
2025-03-15,US1NHMR0071,0.0
2025-03-16,US1NHMR0071,0.0
2025-03-17,US1NHMR0071,0.0
2025-03-18,US1NHMR0071,0.0
2025-03-19,US1NHMR0071,0.0
2025-03-20,US1NHMR0071,0.0
2025-03-21,US1NHMR0071,0.0
2025-03-22,US1NHMR0071,0.0
2025-03-23,US1NHMR0071,0.0
2025-03-24,US1NHMR0071,0.0
2025-03-25,US1NHMR0071,13.0
2025-02-21,US1NHMR0072,546.0
2025-02-28,US1NHMR0072,508.0
2025-02-03,US1NHMR0074,178.0
2025-02-09,US1NHMR0074,381.0
2025-02-10,US1NHMR0074,381.0
2025-02-17,US1NHMR0074,394.0
2025-02-02,US1NHMR0076,130.0
2025-02-18,US1NHMR0076,343.0
2025-03-06,US1NHMR0076,180.0
2025-02-11,US1NHMR0077,330.0
2025-02-01,US1NHRC0048,203.0
2025-02-02,US1NHRC0048,229.0
2025-02-03,US1NHRC0048,254.0
2025-02-04,US1NHRC0048,203.0
2025-02-05,US1NHRC0048,203.0
2025-02-06,US1NHRC0048,203.0
2025-02-07,US1NHRC0048,279.0
2025-02-08,US1NHRC0048,254.0
2025-02-09,US1NHRC0048,457.0
2025-02-10,US1NHRC0048,406.0
2025-02-11,US1NHRC0048,381.0
2025-02-12,US1NHRC0048,356.0
2025-02-13,US1NHRC0048,381.0
2025-02-14,US1NHRC0048,356.0
2025-02-15,US1NHRC0048,330.0
2025-02-16,US1NHRC0048,432.0
2025-02-17,US1NHRC0048,533.0
2025-02-18,US1NHRC0048,508.0
2025-02-19,US1NHRC0048,483.0
2025-02-20,US1NHRC0048,457.0
2025-02-21,US1NHRC0048,457.0
2025-02-22,US1NHRC0048,457.0
2025-02-23,US1NHRC0048,457.0
2025-02-24,US1NHRC0048,457.0
2025-02-25,US1NHRC0048,406.0
2025-02-26,US1NHRC0048,381.0
2025-02-27,US1NHRC0048,356.0
2025-02-28,US1NHRC0048,381.0
2025-03-01,US1NHRC0048,356.0
2025-03-02,US1NHRC0048,330.0
2025-03-03,US1NHRC0048,330.0
2025-03-04,US1NHRC0048,330.0
2025-03-05,US1NHRC0048,305.0
2025-03-06,US1NHRC0048,254.0
2025-03-07,US1NHRC0048,203.0
2025-03-08,US1NHRC0048,203.0
2025-03-09,US1NHRC0048,203.0
2025-03-10,US1NHRC0048,203.0
2025-03-11,US1NHRC0048,178.0
2025-03-12,US1NHRC0048,102.0
2025-03-13,US1NHRC0048,102.0
2025-03-14,US1NHRC0048,76.0
2025-02-01,US1NHRC0072,140.0
2025-02-02,US1NHRC0072,140.0
2025-02-03,US1NHRC0072,178.0
2025-02-07,US1NHRC0072,191.0
2025-02-09,US1NHRC0072,335.0
2025-02-13,US1NHRC0072,305.0
2025-02-14,US1NHRC0072,305.0
2025-02-16,US1NHRC0072,386.0
2025-02-17,US1NHRC0072,457.0
2025-02-01,US1NHRC0079,203.0
2025-02-02,US1NHRC0079,203.0
2025-02-03,US1NHRC0079,241.0
2025-02-04,US1NHRC0079,203.0
2025-02-05,US1NHRC0079,203.0
2025-02-06,US1NHRC0079,203.0
2025-02-07,US1NHRC0079,267.0
2025-02-08,US1NHRC0079,254.0
2025-02-09,US1NHRC0079,432.0
2025-02-10,US1NHRC0079,381.0
2025-02-11,US1NHRC0079,368.0
2025-02-12,US1NHRC0079,356.0
2025-02-13,US1NHRC0079,368.0
2025-02-14,US1NHRC0079,330.0
2025-02-15,US1NHRC0079,330.0
2025-02-16,US1NHRC0079,432.0
2025-02-17,US1NHRC0079,546.0
2025-02-18,US1NHRC0079,495.0
2025-02-19,US1NHRC0079,483.0
2025-02-20,US1NHRC0079,470.0
2025-02-21,US1NHRC0079,445.0
2025-02-22,US1NHRC0079,445.0
2025-02-23,US1NHRC0079,432.0
2025-02-24,US1NHRC0079,419.0
2025-02-25,US1NHRC0079,406.0
2025-02-26,US1NHRC0079,356.0
2025-02-27,US1NHRC0079,356.0
2025-02-28,US1NHRC0079,330.0
2025-03-01,US1NHRC0079,330.0
2025-03-02,US1NHRC0079,305.0
2025-03-03,US1NHRC0079,305.0
2025-03-04,US1NHRC0079,305.0
2025-03-05,US1NHRC0079,292.0
2025-03-06,US1NHRC0079,241.0
2025-03-07,US1NHRC0079,203.0
2025-03-08,US1NHRC0079,178.0
2025-03-09,US1NHRC0079,178.0
2025-03-10,US1NHRC0079,178.0
2025-03-11,US1NHRC0079,152.0
2025-03-12,US1NHRC0079,114.0
2025-03-13,US1NHRC0079,102.0
2025-03-14,US1NHRC0079,102.0
2025-03-15,US1NHRC0079,76.0
2025-03-16,US1NHRC0079,25.0
2025-03-17,US1NHRC0079,0.0
2025-03-18,US1NHRC0079,0.0
2025-03-19,US1NHRC0079,0.0
2025-03-20,US1NHRC0079,0.0
2025-03-21,US1NHRC0079,0.0
2025-03-22,US1NHRC0079,0.0
2025-03-23,US1NHRC0079,0.0
2025-03-24,US1NHRC0079,0.0
2025-03-25,US1NHRC0079,0.0
2025-02-09,US1NHRC0094,178.0
2025-02-01,US1NHRC0098,114.0
2025-02-02,US1NHRC0098,64.0
2025-02-03,US1NHRC0098,102.0
2025-02-04,US1NHRC0098,51.0
2025-02-05,US1NHRC0098,51.0
2025-02-06,US1NHRC0098,51.0
2025-02-07,US1NHRC0098,114.0
2025-02-08,US1NHRC0098,102.0
2025-02-09,US1NHRC0098,241.0
2025-02-10,US1NHRC0098,229.0
2025-02-11,US1NHRC0098,216.0
2025-02-12,US1NHRC0098,203.0
2025-02-13,US1NHRC0098,229.0
2025-02-14,US1NHRC0098,241.0
2025-02-15,US1NHRC0098,229.0
2025-02-16,US1NHRC0098,343.0
2025-02-17,US1NHRC0098,356.0
2025-02-18,US1NHRC0098,356.0
2025-02-19,US1NHRC0098,343.0
2025-02-20,US1NHRC0098,343.0
2025-02-21,US1NHRC0098,330.0
2025-02-22,US1NHRC0098,318.0
2025-02-23,US1NHRC0098,318.0
2025-02-24,US1NHRC0098,305.0
2025-02-25,US1NHRC0098,305.0
2025-02-26,US1NHRC0098,279.0
2025-02-27,US1NHRC0098,254.0
2025-02-28,US1NHRC0098,229.0
2025-03-01,US1NHRC0098,229.0
2025-03-02,US1NHRC0098,216.0
2025-03-03,US1NHRC0098,203.0
2025-03-04,US1NHRC0098,203.0
2025-03-05,US1NHRC0098,178.0
2025-03-06,US1NHRC0098,89.0
2025-03-07,US1NHRC0098,25.0
2025-03-08,US1NHRC0098,13.0
2025-03-09,US1NHRC0098,0.0
2025-03-10,US1NHRC0098,0.0
2025-03-11,US1NHRC0098,0.0
2025-03-12,US1NHRC0098,0.0
2025-03-13,US1NHRC0098,0.0
2025-03-14,US1NHRC0098,0.0
2025-03-15,US1NHRC0098,0.0
2025-03-16,US1NHRC0098,0.0
2025-03-17,US1NHRC0098,0.0
2025-03-18,US1NHRC0098,0.0
2025-03-19,US1NHRC0098,0.0
2025-03-20,US1NHRC0098,0.0
2025-03-21,US1NHRC0098,0.0
2025-03-22,US1NHRC0098,0.0
2025-03-23,US1NHRC0098,0.0
2025-03-24,US1NHRC0098,0.0
2025-03-25,US1NHRC0098,0.0
2025-02-01,US1NHRC0101,191.0
2025-02-02,US1NHRC0101,178.0
2025-02-03,US1NHRC0101,216.0
2025-02-04,US1NHRC0101,165.0
2025-02-05,US1NHRC0101,152.0
2025-02-06,US1NHRC0101,152.0
2025-02-07,US1NHRC0101,241.0
2025-02-08,US1NHRC0101,229.0
2025-02-09,US1NHRC0101,419.0
2025-02-10,US1NHRC0101,368.0
2025-02-11,US1NHRC0101,343.0
2025-02-12,US1NHRC0101,330.0
2025-02-13,US1NHRC0101,343.0
2025-02-14,US1NHRC0101,305.0
2025-02-15,US1NHRC0101,292.0
2025-02-16,US1NHRC0101,432.0
2025-02-17,US1NHRC0101,533.0
2025-02-18,US1NHRC0101,495.0
2025-02-19,US1NHRC0101,495.0
2025-02-20,US1NHRC0101,483.0
2025-02-21,US1NHRC0101,457.0
2025-02-22,US1NHRC0101,445.0
2025-02-23,US1NHRC0101,432.0
2025-02-24,US1NHRC0101,419.0
2025-02-25,US1NHRC0101,381.0
2025-02-26,US1NHRC0101,343.0
2025-02-27,US1NHRC0101,318.0
2025-02-28,US1NHRC0101,305.0
2025-03-01,US1NHRC0101,292.0
2025-03-02,US1NHRC0101,279.0
2025-03-03,US1NHRC0101,267.0
2025-03-04,US1NHRC0101,267.0
2025-03-05,US1NHRC0101,241.0
2025-03-06,US1NHRC0101,152.0
2025-03-07,US1NHRC0101,114.0
2025-03-08,US1NHRC0101,102.0
2025-03-09,US1NHRC0101,76.0
2025-03-10,US1NHRC0101,76.0
2025-03-11,US1NHRC0101,51.0
2025-03-12,US1NHRC0101,25.0
2025-03-13,US1NHRC0101,13.0
2025-03-14,US1NHRC0101,0.0
2025-03-15,US1NHRC0101,0.0
2025-03-16,US1NHRC0101,0.0
2025-03-17,US1NHRC0101,0.0
2025-03-18,US1NHRC0101,0.0
2025-03-19,US1NHRC0101,0.0
2025-03-20,US1NHRC0101,0.0
2025-03-21,US1NHRC0101,0.0
2025-03-22,US1NHRC0101,0.0
2025-03-23,US1NHRC0101,0.0
2025-03-24,US1NHRC0101,0.0
2025-03-25,US1NHRC0101,0.0
2025-02-01,US1NHSL0003,89.0
2025-02-02,US1NHSL0003,76.0
2025-02-03,US1NHSL0003,76.0
2025-02-04,US1NHSL0003,140.0
2025-02-05,US1NHSL0003,140.0
2025-02-06,US1NHSL0003,102.0
2025-02-07,US1NHSL0003,229.0
2025-02-08,US1NHSL0003,178.0
2025-02-09,US1NHSL0003,356.0
2025-02-10,US1NHSL0003,356.0
2025-02-11,US1NHSL0003,343.0
2025-02-12,US1NHSL0003,330.0
2025-02-13,US1NHSL0003,305.0
2025-02-14,US1NHSL0003,356.0
2025-02-15,US1NHSL0003,305.0
2025-02-16,US1NHSL0003,330.0
2025-02-17,US1NHSL0003,356.0
2025-02-18,US1NHSL0003,356.0
2025-02-19,US1NHSL0003,343.0
2025-02-20,US1NHSL0003,330.0
2025-02-21,US1NHSL0003,330.0
2025-02-22,US1NHSL0003,330.0
2025-02-23,US1NHSL0003,330.0
2025-02-24,US1NHSL0003,318.0
2025-02-25,US1NHSL0003,356.0
2025-02-26,US1NHSL0003,279.0
2025-02-27,US1NHSL0003,356.0
2025-02-28,US1NHSL0003,432.0
2025-03-01,US1NHSL0003,381.0
2025-03-02,US1NHSL0003,330.0
2025-03-03,US1NHSL0003,330.0
2025-03-04,US1NHSL0003,318.0
2025-03-05,US1NHSL0003,310.0
2025-03-06,US1NHSL0003,203.0
2025-03-07,US1NHSL0003,127.0
2025-03-08,US1NHSL0003,127.0
2025-03-09,US1NHSL0003,127.0
2025-03-10,US1NHSL0003,127.0
2025-03-11,US1NHSL0003,114.0
2025-03-12,US1NHSL0003,102.0
2025-03-13,US1NHSL0003,89.0
2025-03-14,US1NHSL0003,51.0
2025-03-15,US1NHSL0003,13.0
2025-03-16,US1NHSL0003,0.0
2025-03-17,US1NHSL0003,0.0
2025-03-24,US1NHSL0003,0.0
2025-02-03,US1NHSL0008,216.0
2025-02-26,US1NHSL0008,356.0
2025-03-10,US1NHSL0008,229.0
2025-02-01,US1NHST0014,114.0
2025-02-02,US1NHST0014,114.0
2025-02-23,US1NHST0014,406.0
2025-02-24,US1NHST0014,394.0
2025-02-25,US1NHST0014,381.0
2025-02-26,US1NHST0014,368.0
2025-03-12,US1NHST0014,0.0
2025-03-17,US1NHST0014,0.0
2025-02-01,US1NHST0031,254.0
2025-02-02,US1NHST0031,254.0
2025-02-03,US1NHST0031,292.0
2025-02-04,US1NHST0031,267.0
2025-02-05,US1NHST0031,254.0
2025-02-06,US1NHST0031,229.0
2025-02-07,US1NHST0031,279.0
2025-02-08,US1NHST0031,267.0
2025-02-09,US1NHST0031,470.0
2025-02-10,US1NHST0031,457.0
2025-02-11,US1NHST0031,432.0
2025-02-12,US1NHST0031,419.0
2025-02-13,US1NHST0031,406.0
2025-02-14,US1NHST0031,381.0
2025-02-15,US1NHST0031,356.0
2025-02-16,US1NHST0031,495.0
2025-02-17,US1NHST0031,622.0
2025-02-18,US1NHST0031,559.0
2025-02-19,US1NHST0031,533.0
2025-02-20,US1NHST0031,457.0
2025-02-21,US1NHST0031,432.0
2025-02-22,US1NHST0031,419.0
2025-02-23,US1NHST0031,406.0
2025-02-24,US1NHST0031,394.0
2025-02-25,US1NHST0031,381.0
2025-02-26,US1NHST0031,381.0
2025-02-27,US1NHST0031,368.0
2025-02-28,US1NHST0031,394.0
2025-03-01,US1NHST0031,381.0
2025-03-02,US1NHST0031,356.0
2025-03-03,US1NHST0031,356.0
2025-03-04,US1NHST0031,356.0
2025-03-05,US1NHST0031,343.0
