DATE,ID,TMIN
2025-03-06,USW00054728,-21.0
2025-03-07,USW00054728,-88.0
2025-03-08,USW00054728,-71.0
2025-03-09,USW00054728,-105.0
2025-03-10,USW00054728,-60.0
2025-03-11,USW00054728,-55.0
2025-03-12,USW00054728,-66.0
2025-03-13,USW00054728,-82.0
2025-03-14,USW00054728,-82.0
2025-03-15,USW00054728,-49.0
2025-03-16,USW00054728,-5.0
2025-03-17,USW00054728,-10.0
2025-03-18,USW00054728,-60.0
2025-03-19,USW00054728,-55.0
2025-03-20,USW00054728,-28.0
2025-03-21,USW00054728,-61.0
2025-03-22,USW00054728,-83.0
2025-03-23,USW00054728,-94.0
2025-02-01,USW00054770,-155.0
2025-02-02,USW00054770,-232.0
2025-02-03,USW00054770,-71.0
2025-02-04,USW00054770,-93.0
2025-02-05,USW00054770,-177.0
2025-02-06,USW00054770,-188.0
2025-02-07,USW00054770,-110.0
2025-02-08,USW00054770,-121.0
2025-02-09,USW00054770,-110.0
2025-02-10,USW00054770,-149.0
2025-02-11,USW00054770,-188.0
2025-02-12,USW00054770,-166.0
2025-02-13,USW00054770,-43.0
2025-02-14,USW00054770,-99.0
2025-02-15,USW00054770,-149.0
2025-02-16,USW00054770,-71.0
2025-02-17,USW00054770,-105.0
2025-02-18,USW00054770,-116.0
2025-02-19,USW00054770,-155.0
2025-02-20,USW00054770,-193.0
2025-02-21,USW00054770,-93.0
2025-02-22,USW00054770,-121.0
2025-02-23,USW00054770,-49.0
2025-02-26,USW00054770,-32.0
2025-02-27,USW00054770,-38.0
2025-02-28,USW00054770,-21.0
2025-03-01,USW00054770,-88.0
2025-03-02,USW00054770,-132.0
2025-03-03,USW00054770,-155.0
2025-03-04,USW00054770,-110.0
2025-03-05,USW00054770,-21.0
2025-03-06,USW00054770,-16.0
2025-03-07,USW00054770,-55.0
2025-03-08,USW00054770,-49.0
2025-03-09,USW00054770,-49.0
2025-03-10,USW00054770,-38.0
2025-03-11,USW00054770,-43.0
2025-03-12,USW00054770,-21.0
2025-03-13,USW00054770,-27.0
2025-03-14,USW00054770,-49.0
2025-03-15,USW00054770,-16.0
2025-03-16,USW00054770,56.0
2025-03-17,USW00054770,0.0
2025-03-18,USW00054770,-21.0
2025-03-19,USW00054770,-32.0
2025-03-20,USW00054770,28.0
2025-02-01,USW00054791,-155.0
2025-02-02,USW00054791,-205.0
2025-02-03,USW00054791,-77.0
2025-02-04,USW00054791,-93.0
2025-02-05,USW00054791,-155.0
2025-02-06,USW00054791,-188.0
2025-02-07,USW00054791,-60.0
2025-02-08,USW00054791,-105.0
2025-02-09,USW00054791,-60.0
2025-02-10,USW00054791,-116.0
2025-02-11,USW00054791,-182.0
2025-02-12,USW00054791,-116.0
2025-02-13,USW00054791,-38.0
2025-02-14,USW00054791,-77.0
2025-02-15,USW00054791,-99.0
2025-02-16,USW00054791,-66.0
2025-02-17,USW00054791,-77.0
2025-02-18,USW00054791,-110.0
2025-02-19,USW00054791,-138.0
2025-02-20,USW00054791,-166.0
2025-02-21,USW00054791,-77.0
2025-02-22,USW00054791,-99.0
2025-02-23,USW00054791,-55.0
2025-02-24,USW00054791,-27.0
2025-02-25,USW00054791,11.0
2025-02-26,USW00054791,0.0
2025-02-27,USW00054791,-10.0
2025-02-28,USW00054791,-16.0
2025-03-01,USW00054791,-71.0
2025-03-02,USW00054791,-116.0
2025-03-03,USW00054791,-160.0
2025-03-04,USW00054791,-71.0
2025-03-05,USW00054791,11.0
2025-03-06,USW00054791,17.0
2025-03-07,USW00054791,-49.0
2025-03-08,USW00054791,-21.0
2025-03-09,USW00054791,-43.0
2025-03-10,USW00054791,-21.0
2025-03-11,USW00054791,-5.0
2025-03-12,USW00054791,-16.0
2025-03-13,USW00054791,-32.0
2025-03-14,USW00054791,-43.0
2025-03-15,USW00054791,-16.0
2025-03-16,USW00054791,61.0
2025-03-17,USW00054791,33.0
2025-03-18,USW00054791,-5.0
2025-03-19,USW00054791,-21.0
2025-03-20,USW00054791,28.0
2025-03-21,USW00054791,17.0
2025-03-22,USW00054791,-11.0
2025-03-23,USW00054791,-50.0
2025-02-01,USW00054794,-156.0
2025-02-02,USW00054794,-209.0
2025-02-03,USW00054794,-73.0
2025-02-04,USW00054794,-86.0
2025-02-05,USW00054794,-158.0
2025-02-06,USW00054794,-180.0
2025-02-07,USW00054794,-57.0
2025-02-08,USW00054794,-109.0
2025-02-09,USW00054794,-69.0
2025-02-10,USW00054794,-126.0
2025-02-11,USW00054794,-195.0
2025-02-12,USW00054794,-117.0
2025-02-13,USW00054794,-17.0
2025-02-14,USW00054794,-75.0
2025-02-15,USW00054794,-105.0
2025-02-16,USW00054794,-63.0
2025-02-17,USW00054794,-73.0
2025-02-18,USW00054794,-106.0
2025-02-19,USW00054794,-129.0
2025-02-20,USW00054794,-170.0
2025-02-21,USW00054794,-71.0
2025-02-22,USW00054794,-98.0
2025-02-23,USW00054794,-83.0
2025-02-24,USW00054794,-33.0
2025-02-25,USW00054794,13.0
2025-02-26,USW00054794,-4.0
2025-02-27,USW00054794,-12.0
2025-02-28,USW00054794,-14.0
2025-03-01,USW00054794,-58.0
2025-03-02,USW00054794,-110.0
2025-03-03,USW00054794,-154.0
2025-03-04,USW00054794,-80.0
2025-03-05,USW00054794,3.0
2025-03-06,USW00054794,23.0
2025-03-07,USW00054794,-42.0
2025-03-08,USW00054794,-26.0
2025-03-09,USW00054794,-38.0
2025-03-10,USW00054794,-44.0
2025-03-11,USW00054794,-8.0
2025-03-12,USW00054794,-19.0
2025-03-13,USW00054794,-28.0
2025-03-14,USW00054794,-38.0
2025-03-15,USW00054794,-22.0
2025-03-16,USW00054794,49.0
2025-03-17,USW00054794,35.0
2025-03-18,USW00054794,-13.0
2025-03-19,USW00054794,-24.0
2025-03-20,USW00054794,33.0
2025-03-21,USW00054794,22.0
2025-03-22,USW00054794,-19.0
2025-03-23,USW00054794,-43.0
2025-02-01,USW00054795,-159.0
2025-02-02,USW00054795,-218.0
2025-02-03,USW00054795,-70.0
2025-02-04,USW00054795,-83.0
2025-02-05,USW00054795,-164.0
2025-02-06,USW00054795,-187.0
2025-02-07,USW00054795,-68.0
2025-02-08,USW00054795,-126.0
2025-02-09,USW00054795,-85.0
2025-02-10,USW00054795,-123.0
2025-02-11,USW00054795,-201.0
2025-02-12,USW00054795,-125.0
2025-02-13,USW00054795,-14.0
2025-02-14,USW00054795,-84.0
2025-02-15,USW00054795,-129.0
2025-02-16,USW00054795,-61.0
2025-02-17,USW00054795,-72.0
2025-02-18,USW00054795,-97.0
2025-02-19,USW00054795,-132.0
2025-02-20,USW00054795,-182.0
2025-02-21,USW00054795,-71.0
2025-02-22,USW00054795,-96.0
2025-02-23,USW00054795,-82.0
2025-02-24,USW00054795,-29.0
2025-02-25,USW00054795,4.0
2025-02-26,USW00054795,-8.0
2025-02-27,USW00054795,-15.0
2025-02-28,USW00054795,-16.0
2025-03-01,USW00054795,-54.0
2025-03-02,USW00054795,-109.0
2025-03-03,USW00054795,-162.0
2025-03-04,USW00054795,-83.0
2025-03-05,USW00054795,-2.0
2025-03-06,USW00054795,22.0
2025-03-07,USW00054795,-39.0
2025-03-08,USW00054795,-21.0
2025-03-09,USW00054795,-40.0
2025-03-10,USW00054795,-38.0
2025-03-11,USW00054795,-13.0
2025-03-12,USW00054795,-19.0
2025-03-13,USW00054795,-33.0
2025-03-14,USW00054795,-43.0
2025-03-15,USW00054795,-27.0
2025-03-16,USW00054795,49.0
2025-03-17,USW00054795,36.0
2025-03-18,USW00054795,-15.0
2025-03-19,USW00054795,-33.0
2025-03-20,USW00054795,34.0
2025-03-21,USW00054795,11.0
2025-03-22,USW00054795,-21.0
2025-03-23,USW00054795,-42.0
2025-02-01,USW00094700,-277.0
2025-02-02,USW00094700,-321.0
2025-02-03,USW00094700,-88.0
2025-02-04,USW00094700,-116.0
2025-02-05,USW00094700,-266.0
2025-02-06,USW00094700,-277.0
2025-02-07,USW00094700,-77.0
2025-02-08,USW00094700,-143.0
2025-02-09,USW00094700,-132.0
2025-02-10,USW00094700,-177.0
2025-02-11,USW00094700,-210.0
2025-02-12,USW00094700,-221.0
2025-02-13,USW00094700,-77.0
2025-02-14,USW00094700,-121.0
2025-02-15,USW00094700,-210.0
2025-02-16,USW00094700,-82.0
2025-02-17,USW00094700,-127.0
2025-02-18,USW00094700,-155.0
2025-02-19,USW00094700,-216.0
2025-02-20,USW00094700,-266.0
2025-02-21,USW00094700,-105.0
2025-02-22,USW00094700,-127.0
2025-02-23,USW00094700,-93.0
2025-02-24,USW00094700,-82.0
2025-02-25,USW00094700,-49.0
2025-02-26,USW00094700,-77.0
2025-02-27,USW00094700,-105.0
2025-02-28,USW00094700,-82.0
2025-03-01,USW00094700,-121.0
2025-03-02,USW00094700,-205.0
2025-03-03,USW00094700,-255.0
2025-03-04,USW00094700,-166.0
2025-03-05,USW00094700,-32.0
2025-03-06,USW00094700,-5.0
2025-03-07,USW00094700,-88.0
2025-03-08,USW00094700,-77.0
2025-03-09,USW00094700,-77.0
2025-03-10,USW00094700,-77.0
2025-03-11,USW00094700,-66.0
2025-03-12,USW00094700,-77.0
2025-03-13,USW00094700,-93.0
2025-03-14,USW00094700,-88.0
2025-03-15,USW00094700,-49.0
2025-03-16,USW00094700,-5.0
2025-03-17,USW00094700,-5.0
2025-03-18,USW00094700,-60.0
2025-03-19,USW00094700,-55.0
2025-03-20,USW00094700,-21.0
2025-03-21,USW00094700,-44.0
2025-03-22,USW00094700,-78.0
2025-03-23,USW00094700,-106.0
2025-02-01,USW00094765,-199.0
2025-02-02,USW00094765,-277.0
2025-02-03,USW00094765,-71.0
2025-02-04,USW00094765,-99.0
2025-02-05,USW00094765,-205.0
2025-02-06,USW00094765,-210.0
2025-02-07,USW00094765,-77.0
2025-02-08,USW00094765,-110.0
2025-02-09,USW00094765,-93.0
2025-02-10,USW00094765,-199.0
2025-02-11,USW00094765,-232.0
2025-02-12,USW00094765,-210.0
2025-02-13,USW00094765,-38.0
2025-02-14,USW00094765,-155.0
2025-02-15,USW00094765,-188.0
2025-02-16,USW00094765,-60.0
2025-02-17,USW00094765,-82.0
2025-02-18,USW00094765,-127.0
2025-02-19,USW00094765,-205.0
2025-02-20,USW00094765,-210.0
2025-02-21,USW00094765,-105.0
2025-02-22,USW00094765,-177.0
2025-02-23,USW00094765,-43.0
2025-02-24,USW00094765,-32.0
2025-02-25,USW00094765,-27.0
2025-02-26,USW00094765,-43.0
2025-02-27,USW00094765,-49.0
2025-02-28,USW00094765,-32.0
2025-03-01,USW00094765,-88.0
2025-03-02,USW00094765,-149.0
2025-03-03,USW00094765,-210.0
2025-03-04,USW00094765,-93.0
2025-03-05,USW00094765,-10.0
2025-03-06,USW00094765,0.0
2025-03-07,USW00094765,-49.0
2025-03-08,USW00094765,-21.0
2025-03-09,USW00094765,-77.0
2025-03-10,USW00094765,-32.0
2025-03-11,USW00094765,-43.0
2025-03-12,USW00094765,-27.0
2025-03-13,USW00094765,-60.0
2025-03-14,USW00094765,-55.0
2025-03-15,USW00094765,-27.0
2025-03-16,USW00094765,44.0
2025-03-17,USW00094765,11.0
2025-03-18,USW00094765,-21.0
2025-03-19,USW00094765,-38.0
2025-03-20,USW00094765,17.0
2025-03-21,USW00094765,-28.0
2025-03-22,USW00094765,-50.0
2025-03-23,USW00094765,-61.0
