DATE,ID,TMAX
2025-02-06,USC00278539,17.0
2025-02-07,USC00278539,-33.0
2025-02-11,USC00278539,-17.0
2025-02-12,USC00278539,-11.0
2025-02-13,USC00278539,-11.0
2025-02-14,USC00278539,17.0
2025-02-19,USC00278539,-39.0
2025-02-20,USC00278539,-39.0
2025-02-21,USC00278539,-33.0
2025-02-25,USC00278539,61.0
2025-02-26,USC00278539,89.0
2025-02-28,USC00278539,33.0
2025-03-04,USC00278539,-17.0
2025-03-05,USC00278539,56.0
2025-03-11,USC00278539,117.0
2025-03-12,USC00278539,167.0
2025-03-14,USC00278539,78.0
2025-03-18,USC00278539,106.0
2025-03-19,USC00278539,122.0
2025-03-20,USC00278539,189.0
2025-03-21,USC00278539,128.0
2025-03-25,USC00278539,11.0
2025-02-01,USC00278614,6.0
2025-02-02,USC00278614,-39.0
2025-02-03,USC00278614,-72.0
2025-02-04,USC00278614,11.0
2025-02-05,USC00278614,6.0
2025-02-06,USC00278614,-67.0
2025-02-07,USC00278614,-28.0
2025-02-08,USC00278614,0.0
2025-02-09,USC00278614,-11.0
2025-02-10,USC00278614,-28.0
2025-02-11,USC00278614,-28.0
2025-02-12,USC00278614,0.0
2025-02-13,USC00278614,-33.0
2025-02-14,USC00278614,17.0
2025-02-15,USC00278614,-39.0
2025-02-16,USC00278614,-22.0
2025-02-17,USC00278614,-22.0
2025-02-18,USC00278614,-39.0
2025-02-19,USC00278614,-67.0
2025-02-20,USC00278614,-28.0
2025-02-21,USC00278614,11.0
2025-02-22,USC00278614,-11.0
2025-02-23,USC00278614,-6.0
2025-02-24,USC00278614,28.0
2025-02-25,USC00278614,44.0
2025-02-26,USC00278614,44.0
2025-02-27,USC00278614,89.0
2025-02-28,USC00278614,22.0
2025-03-01,USC00278614,39.0
2025-03-02,USC00278614,61.0
2025-03-03,USC00278614,-56.0
2025-03-04,USC00278614,-17.0
2025-03-05,USC00278614,44.0
2025-03-06,USC00278614,50.0
2025-03-07,USC00278614,133.0
2025-03-08,USC00278614,28.0
2025-03-09,USC00278614,6.0
2025-03-10,USC00278614,22.0
2025-03-11,USC00278614,100.0
2025-03-12,USC00278614,156.0
2025-03-13,USC00278614,61.0
2025-03-14,USC00278614,44.0
2025-03-15,USC00278614,128.0
2025-03-16,USC00278614,161.0
2025-03-17,USC00278614,128.0
2025-03-18,USC00278614,78.0
2025-03-19,USC00278614,106.0
2025-03-20,USC00278614,156.0
2025-03-21,USC00278614,78.0
2025-03-22,USC00278614,61.0
2025-03-23,USC00278614,133.0
2025-03-24,USC00278614,28.0
2025-03-25,USC00278614,-17.0
2025-02-01,USC00278856,0.0
2025-02-02,USC00278856,-39.0
2025-02-03,USC00278856,-72.0
2025-02-04,USC00278856,33.0
2025-02-05,USC00278856,11.0
2025-02-06,USC00278856,-56.0
2025-02-07,USC00278856,0.0
2025-02-08,USC00278856,6.0
2025-02-09,USC00278856,0.0
2025-02-10,USC00278856,-6.0
2025-02-11,USC00278856,-11.0
2025-02-12,USC00278856,-6.0
2025-02-13,USC00278856,-11.0
2025-02-14,USC00278856,33.0
2025-02-15,USC00278856,-17.0
2025-02-17,USC00278856,-17.0
2025-02-18,USC00278856,-44.0
2025-02-19,USC00278856,-61.0
2025-02-20,USC00278856,-33.0
2025-02-21,USC00278856,-28.0
2025-02-22,USC00278856,-22.0
2025-02-23,USC00278856,17.0
2025-02-24,USC00278856,22.0
2025-02-25,USC00278856,56.0
2025-02-26,USC00278856,100.0
2025-02-27,USC00278856,72.0
2025-02-28,USC00278856,39.0
2025-03-01,USC00278856,33.0
2025-03-02,USC00278856,89.0
2025-03-03,USC00278856,-56.0
2025-03-04,USC00278856,-11.0
2025-03-05,USC00278856,61.0
2025-03-06,USC00278856,100.0
2025-03-07,USC00278856,111.0
2025-03-08,USC00278856,28.0
2025-03-09,USC00278856,11.0
2025-03-10,USC00278856,56.0
2025-03-11,USC00278856,128.0
2025-03-12,USC00278856,167.0
2025-03-13,USC00278856,44.0
2025-03-14,USC00278856,83.0
2025-03-15,USC00278856,139.0
2025-03-16,USC00278856,133.0
2025-03-17,USC00278856,172.0
2025-03-18,USC00278856,111.0
2025-03-19,USC00278856,128.0
2025-03-20,USC00278856,194.0
2025-03-21,USC00278856,122.0
2025-03-22,USC00278856,61.0
2025-03-23,USC00278856,144.0
2025-03-24,USC00278856,39.0
2025-03-25,USC00278856,11.0
2025-02-02,USC00278961,-67.0
2025-02-03,USC00278961,-67.0
2025-02-04,USC00278961,11.0
2025-02-05,USC00278961,-39.0
2025-02-06,USC00278961,-89.0
2025-02-07,USC00278961,-22.0
2025-02-08,USC00278961,-33.0
2025-02-09,USC00278961,-33.0
2025-02-10,USC00278961,-28.0
2025-02-11,USC00278961,-61.0
2025-02-12,USC00278961,-39.0
2025-02-15,USC00278961,-61.0
2025-02-16,USC00278961,-44.0
2025-02-17,USC00278961,-33.0
2025-02-18,USC00278961,-78.0
2025-02-19,USC00278961,-94.0
2025-02-20,USC00278961,-33.0
2025-02-21,USC00278961,6.0
2025-02-22,USC00278961,-61.0
2025-02-23,USC00278961,-11.0
2025-02-24,USC00278961,-6.0
2025-02-25,USC00278961,22.0
2025-02-26,USC00278961,72.0
2025-02-27,USC00278961,39.0
2025-02-28,USC00278961,17.0
2025-03-01,USC00278961,6.0
2025-03-02,USC00278961,72.0
2025-03-03,USC00278961,-94.0
2025-03-04,USC00278961,-50.0
2025-03-05,USC00278961,22.0
2025-03-06,USC00278961,83.0
2025-03-07,USC00278961,106.0
2025-03-08,USC00278961,6.0
2025-03-09,USC00278961,-33.0
2025-03-10,USC00278961,6.0
2025-03-11,USC00278961,83.0
2025-03-12,USC00278961,150.0
2025-03-13,USC00278961,33.0
2025-03-14,USC00278961,28.0
2025-03-15,USC00278961,122.0
2025-03-16,USC00278961,150.0
2025-03-17,USC00278961,150.0
2025-03-18,USC00278961,78.0
2025-03-19,USC00278961,111.0
2025-03-20,USC00278961,161.0
2025-03-21,USC00278961,111.0
2025-03-22,USC00278961,28.0
2025-03-23,USC00278961,111.0
2025-03-24,USC00278961,0.0
2025-03-25,USC00278961,-11.0
2025-02-04,USC00279091,33.0
2025-02-05,USC00279091,-6.0
2025-02-06,USC00279091,-78.0
2025-02-07,USC00279091,-22.0
2025-02-13,USC00279091,-17.0
2025-02-16,USC00279091,-28.0
2025-02-17,USC00279091,-39.0
2025-02-18,USC00279091,-56.0
2025-02-27,USC00279091,89.0
2025-02-28,USC00279091,6.0
2025-03-01,USC00279091,17.0
2025-03-02,USC00279091,67.0
2025-03-03,USC00279091,-72.0
2025-03-11,USC00279091,106.0
2025-03-12,USC00279091,167.0
2025-03-19,USC00279091,128.0
2025-02-01,USC00279278,28.0
2025-02-02,USC00279278,-6.0
2025-02-03,USC00279278,-50.0
2025-02-04,USC00279278,50.0
2025-02-05,USC00279278,39.0
2025-02-06,USC00279278,-67.0
2025-02-07,USC00279278,0.0
2025-02-08,USC00279278,28.0
2025-02-09,USC00279278,22.0
2025-02-10,USC00279278,22.0
2025-02-11,USC00279278,17.0
2025-02-12,USC00279278,0.0
2025-02-13,USC00279278,0.0
2025-02-14,USC00279278,33.0
2025-02-15,USC00279278,6.0
2025-02-16,USC00279278,-11.0
2025-02-17,USC00279278,6.0
2025-02-18,USC00279278,-11.0
2025-02-19,USC00279278,-22.0
2025-02-20,USC00279278,-11.0
2025-02-21,USC00279278,11.0
2025-02-22,USC00279278,6.0
2025-02-23,USC00279278,39.0
2025-02-24,USC00279278,61.0
2025-02-25,USC00279278,78.0
2025-02-26,USC00279278,106.0
2025-02-27,USC00279278,89.0
2025-02-28,USC00279278,44.0
2025-03-01,USC00279278,67.0
2025-03-02,USC00279278,106.0
2025-03-03,USC00279278,-17.0
2025-03-04,USC00279278,0.0
2025-03-06,USC00279278,106.0
2025-03-07,USC00279278,139.0
2025-03-08,USC00279278,56.0
2025-03-09,USC00279278,39.0
2025-03-10,USC00279278,67.0
2025-03-11,USC00279278,139.0
2025-03-12,USC00279278,183.0
2025-03-13,USC00279278,72.0
2025-03-14,USC00279278,61.0
2025-03-15,USC00279278,139.0
2025-03-16,USC00279278,178.0
2025-03-17,USC00279278,194.0
2025-03-18,USC00279278,139.0
2025-03-19,USC00279278,117.0
2025-03-20,USC00279278,150.0
2025-03-21,USC00279278,111.0
2025-03-22,USC00279278,72.0
2025-03-23,USC00279278,172.0
2025-03-24,USC00279278,50.0
2025-03-25,USC00279278,22.0
2025-02-01,USC00279970,6.0
2025-02-02,USC00279970,-89.0
2025-02-04,USC00279970,0.0
2025-02-05,USC00279970,-78.0
2025-02-06,USC00279970,-100.0
2025-02-08,USC00279970,-67.0
2025-02-09,USC00279970,-78.0
2025-02-10,USC00279970,-39.0
2025-02-11,USC00279970,-39.0
2025-02-13,USC00279970,-11.0
2025-02-14,USC00279970,-6.0
2025-02-15,USC00279970,-39.0
2025-02-16,USC00279970,-6.0
2025-02-17,USC00279970,-56.0
2025-02-18,USC00279970,-106.0
2025-02-19,USC00279970,-122.0
2025-02-21,USC00279970,-33.0
2025-02-23,USC00279970,-44.0
2025-02-24,USC00279970,-33.0
2025-02-25,USC00279970,22.0
2025-02-26,USC00279970,111.0
2025-02-27,USC00279970,-11.0
2025-03-02,USC00279970,67.0
2025-03-03,USC00279970,-128.0
2025-03-04,USC00279970,-67.0
2025-03-05,USC00279970,44.0
2025-03-07,USC00279970,111.0
2025-03-09,USC00279970,-22.0
2025-03-10,USC00279970,-6.0
2025-03-11,USC00279970,17.0
2025-03-12,USC00279970,100.0
2025-03-15,USC00279970,100.0
2025-03-16,USC00279970,122.0
2025-03-17,USC00279970,111.0
2025-03-18,USC00279970,39.0
2025-03-19,USC00279970,83.0
2025-03-20,USC00279970,89.0
2025-03-21,USC00279970,44.0
2025-03-22,USC00279970,17.0
2025-03-23,USC00279970,44.0
2025-03-24,USC00279970,-44.0
2025-02-01,USW00014710,11.0
2025-02-02,USW00014710,-55.0
2025-02-03,USW00014710,61.0
2025-02-04,USW00014710,44.0
2025-02-05,USW00014710,-38.0
2025-02-06,USW00014710,-49.0
2025-02-07,USW00014710,28.0
2025-02-08,USW00014710,6.0
2025-02-09,USW00014710,11.0
2025-02-10,USW00014710,0.0
2025-02-11,USW00014710,0.0
2025-02-12,USW00014710,-10.0
2025-02-13,USW00014710,39.0
2025-02-14,USW00014710,6.0
2025-02-15,USW00014710,-21.0
2025-02-16,USW00014710,-10.0
2025-02-17,USW00014710,-16.0
2025-02-18,USW00014710,-32.0
2025-02-19,USW00014710,-16.0
2025-02-20,USW00014710,-5.0
2025-02-21,USW00014710,0.0
2025-02-22,USW00014710,28.0
2025-02-23,USW00014710,50.0
2025-02-24,USW00014710,67.0
2025-02-25,USW00014710,106.0
2025-02-26,USW00014710,94.0
2025-02-27,USW00014710,44.0
2025-02-28,USW00014710,67.0
2025-03-01,USW00014710,111.0
2025-03-02,USW00014710,-32.0
2025-03-03,USW00014710,0.0
2025-03-04,USW00014710,89.0
2025-03-05,USW00014710,122.0
2025-03-06,USW00014710,156.0
2025-03-07,USW00014710,61.0
2025-03-08,USW00014710,39.0
2025-03-09,USW00014710,72.0
2025-03-10,USW00014710,150.0
2025-03-11,USW00014710,194.0
2025-03-12,USW00014710,117.0
2025-03-13,USW00014710,72.0
2025-03-14,USW00014710,144.0
2025-03-15,USW00014710,200.0
2025-03-16,USW00014710,211.0
2025-03-17,USW00014710,178.0
2025-03-18,USW00014710,139.0
2025-03-19,USW00014710,167.0
2025-03-20,USW00014710,139.0
2025-03-21,USW00014710,78.0
2025-03-22,USW00014710,183.0
2025-03-23,USW00014710,61.0
2025-03-24,USW00014710,33.0
2025-02-01,USW00014745,-5.0
2025-02-02,USW00014745,-60.0
2025-02-03,USW00014745,39.0
2025-02-04,USW00014745,22.0
2025-02-05,USW00014745,-60.0
2025-02-06,USW00014745,-66.0
2025-02-07,USW00014745,6.0
2025-02-08,USW00014745,-5.0
2025-02-09,USW00014745,-5.0
2025-02-10,USW00014745,-16.0
2025-02-11,USW00014745,-10.0
2025-02-12,USW00014745,-21.0
2025-02-13,USW00014745,22.0
2025-02-14,USW00014745,-16.0
2025-02-15,USW00014745,-27.0
2025-02-16,USW00014745,-21.0
2025-02-17,USW00014745,-21.0
2025-02-18,USW00014745,-55.0
2025-02-19,USW00014745,-32.0
2025-02-20,USW00014745,-10.0
2025-02-21,USW00014745,-27.0
2025-02-22,USW00014745,17.0
2025-02-23,USW00014745,33.0
2025-02-24,USW00014745,56.0
2025-02-25,USW00014745,94.0
2025-02-26,USW00014745,78.0
2025-02-27,USW00014745,17.0
2025-02-28,USW00014745,50.0
2025-03-01,USW00014745,94.0
2025-03-02,USW00014745,-49.0
2025-03-03,USW00014745,-21.0
2025-03-04,USW00014745,72.0
2025-03-05,USW00014745,111.0
2025-03-06,USW00014745,133.0
2025-03-07,USW00014745,39.0
2025-03-08,USW00014745,17.0
2025-03-09,USW00014745,50.0
2025-03-10,USW00014745,128.0
2025-03-11,USW00014745,183.0
2025-03-12,USW00014745,89.0
2025-03-13,USW00014745,61.0
2025-03-14,USW00014745,133.0
2025-03-15,USW00014745,178.0
2025-03-16,USW00014745,194.0
2025-03-17,USW00014745,161.0
2025-03-18,USW00014745,128.0
2025-03-19,USW00014745,172.0
2025-03-20,USW00014745,100.0
2025-03-21,USW00014745,67.0
2025-03-22,USW00014745,161.0
2025-03-23,USW00014745,39.0
2025-03-24,USW00014745,17.0
2025-02-01,USW00014755,-67.0
2025-02-02,USW00014755,-172.0
2025-02-03,USW00014755,-117.0
2025-02-04,USW00014755,-39.0
2025-02-05,USW00014755,-161.0
2025-02-06,USW00014755,-117.0
2025-02-07,USW00014755,-78.0
2025-02-08,USW00014755,-144.0
2025-02-09,USW00014755,-144.0
2025-02-10,USW00014755,-139.0
2025-02-11,USW00014755,-167.0
2025-02-12,USW00014755,-167.0
2025-02-13,USW00014755,-94.0
2025-02-14,USW00014755,-39.0
2025-02-16,USW00014755,-89.0
2025-02-17,USW00014755,-39.0
2025-02-18,USW00014755,-144.0
2025-02-19,USW00014755,-128.0
2025-02-20,USW00014755,-106.0
2025-02-21,USW00014755,-100.0
2025-02-25,USW00014755,-61.0
2025-02-26,USW00014755,-22.0
2025-02-27,USW00014755,-50.0
2025-02-28,USW00014755,-39.0
2025-03-01,USW00014755,-89.0
2025-03-02,USW00014755,-44.0
2025-03-03,USW00014755,-206.0
2025-03-04,USW00014755,-139.0
2025-03-05,USW00014755,-17.0
2025-03-07,USW00014755,17.0
2025-03-08,USW00014755,-150.0
2025-03-09,USW00014755,-172.0
2025-03-10,USW00014755,-89.0
2025-03-11,USW00014755,-44.0
2025-03-12,USW00014755,11.0
2025-03-13,USW00014755,-94.0
2025-03-14,USW00014755,-50.0
2025-03-15,USW00014755,28.0
2025-03-16,USW00014755,44.0
2025-03-17,USW00014755,56.0
2025-03-18,USW00014755,28.0
2025-03-19,USW00014755,39.0
2025-03-20,USW00014755,56.0
2025-03-21,USW00014755,28.0
2025-03-22,USW00014755,-72.0
2025-03-23,USW00014755,-33.0
2025-03-24,USW00014755,-78.0
2025-03-25,USW00014755,-44.0
2025-02-01,USW00054728,-21.0
2025-02-02,USW00054728,-66.0
2025-02-03,USW00054728,11.0
2025-02-04,USW00054728,0.0
2025-02-05,USW00054728,-116.0
2025-02-06,USW00054728,-21.0
2025-02-07,USW00054728,-16.0
2025-02-08,USW00054728,-38.0
2025-02-09,USW00054728,-38.0
2025-02-10,USW00054728,-55.0
2025-02-11,USW00054728,-27.0
2025-02-12,USW00054728,-21.0
2025-02-13,USW00054728,11.0
2025-02-14,USW00054728,-49.0
2025-02-15,USW00054728,-43.0
2025-02-16,USW00054728,-10.0
2025-02-17,USW00054728,-43.0
2025-02-18,USW00054728,-105.0
2025-02-19,USW00054728,-77.0
2025-02-20,USW00054728,-38.0
2025-02-21,USW00054728,-71.0
2025-02-22,USW00054728,-27.0
2025-02-23,USW00054728,-21.0
2025-02-24,USW00054728,50.0
2025-02-25,USW00054728,89.0
2025-02-26,USW00054728,28.0
2025-02-27,USW00054728,28.0
2025-02-28,USW00054728,17.0
2025-03-01,USW00054728,67.0
2025-03-02,USW00054728,-116.0
2025-03-03,USW00054728,-60.0
2025-03-04,USW00054728,33.0
2025-03-05,USW00054728,100.0
2025-03-06,USW00054728,106.0
2025-03-07,USW00054728,-5.0
2025-03-08,USW00054728,-43.0
2025-03-09,USW00054728,-10.0
2025-03-10,USW00054728,61.0
2025-03-11,USW00054728,156.0
2025-03-12,USW00054728,28.0
2025-03-13,USW00054728,61.0
2025-03-14,USW00054728,139.0
2025-03-15,USW00054728,194.0
2025-03-16,USW00054728,189.0
2025-03-17,USW00054728,111.0
2025-03-18,USW00054728,106.0
2025-03-19,USW00054728,194.0
2025-03-20,USW00054728,189.0
2025-03-21,USW00054728,56.0
2025-03-22,USW00054728,122.0
2025-03-23,USW00054728,-6.0
2025-02-01,USW00054770,0.0
2025-02-02,USW00054770,-66.0
2025-02-03,USW00054770,28.0
2025-02-04,USW00054770,22.0
2025-02-05,USW00054770,-60.0
2025-02-06,USW00054770,-21.0
2025-02-07,USW00054770,-5.0
2025-02-08,USW00054770,-16.0
2025-02-09,USW00054770,-16.0
2025-02-10,USW00054770,-27.0
2025-02-11,USW00054770,-21.0
2025-02-12,USW00054770,-21.0
2025-02-13,USW00054770,22.0
2025-02-14,USW00054770,-27.0
2025-02-15,USW00054770,-43.0
2025-02-16,USW00054770,-27.0
2025-02-17,USW00054770,-49.0
2025-02-18,USW00054770,-66.0
2025-02-19,USW00054770,-43.0
2025-02-20,USW00054770,-10.0
2025-02-21,USW00054770,-27.0
2025-02-22,USW00054770,0.0
2025-02-23,USW00054770,22.0
2025-02-26,USW00054770,67.0
2025-02-27,USW00054770,44.0
2025-02-28,USW00054770,33.0
2025-03-01,USW00054770,94.0
2025-03-02,USW00054770,-60.0
2025-03-03,USW00054770,-21.0
2025-03-04,USW00054770,56.0
2025-03-05,USW00054770,94.0
2025-03-06,USW00054770,111.0
2025-03-07,USW00054770,17.0
2025-03-08,USW00054770,6.0
2025-03-09,USW00054770,28.0
2025-03-10,USW00054770,122.0
2025-03-11,USW00054770,150.0
2025-03-12,USW00054770,56.0
2025-03-13,USW00054770,61.0
2025-03-14,USW00054770,139.0
2025-03-15,USW00054770,161.0
2025-03-16,USW00054770,172.0
2025-03-17,USW00054770,150.0
2025-03-18,USW00054770,122.0
2025-03-19,USW00054770,167.0
2025-03-20,USW00054770,144.0
2025-02-01,USW00054791,-10.0
2025-02-02,USW00054791,-60.0
2025-02-03,USW00054791,50.0
2025-02-04,USW00054791,33.0
2025-02-05,USW00054791,-66.0
2025-02-06,USW00054791,-55.0
2025-02-07,USW00054791,17.0
2025-02-08,USW00054791,0.0
2025-02-09,USW00054791,-5.0
2025-02-10,USW00054791,-10.0
2025-02-11,USW00054791,0.0
2025-02-12,USW00054791,-32.0
2025-02-13,USW00054791,11.0
2025-02-14,USW00054791,-16.0
2025-02-15,USW00054791,-10.0
2025-02-16,USW00054791,-43.0
2025-02-17,USW00054791,-21.0
2025-02-18,USW00054791,-49.0
2025-02-19,USW00054791,-21.0
2025-02-20,USW00054791,0.0
2025-02-21,USW00054791,-10.0
2025-02-22,USW00054791,17.0
2025-02-23,USW00054791,44.0
2025-02-24,USW00054791,50.0
2025-02-25,USW00054791,111.0
2025-02-26,USW00054791,89.0
2025-02-27,USW00054791,33.0
2025-02-28,USW00054791,61.0
2025-03-01,USW00054791,100.0
2025-03-02,USW00054791,-49.0
2025-03-03,USW00054791,-10.0
2025-03-04,USW00054791,67.0
2025-03-05,USW00054791,83.0
2025-03-06,USW00054791,144.0
2025-03-07,USW00054791,44.0
2025-03-08,USW00054791,28.0
2025-03-09,USW00054791,50.0
2025-03-10,USW00054791,133.0
2025-03-11,USW00054791,183.0
2025-03-12,USW00054791,83.0
2025-03-13,USW00054791,56.0
2025-03-14,USW00054791,128.0
2025-03-15,USW00054791,144.0
2025-03-16,USW00054791,183.0
2025-03-17,USW00054791,167.0
2025-03-18,USW00054791,117.0
2025-03-19,USW00054791,156.0
2025-03-20,USW00054791,83.0
2025-03-21,USW00054791,61.0
2025-03-22,USW00054791,167.0
2025-03-23,USW00054791,39.0
2025-02-01,USW00054794,-8.0
2025-02-02,USW00054794,-62.0
2025-02-03,USW00054794,36.0
2025-02-04,USW00054794,33.0
2025-02-05,USW00054794,-59.0
2025-02-06,USW00054794,-51.0
2025-02-07,USW00054794,17.0
2025-02-08,USW00054794,-1.0
2025-02-09,USW00054794,-1.0
2025-02-10,USW00054794,-1.0
2025-02-11,USW00054794,-9.0
2025-02-12,USW00054794,-17.0
2025-02-13,USW00054794,22.0
2025-02-14,USW00054794,-6.0
2025-02-15,USW00054794,-18.0
2025-02-16,USW00054794,-36.0
2025-02-17,USW00054794,-25.0
2025-02-18,USW00054794,-42.0
2025-02-19,USW00054794,-28.0
2025-02-20,USW00054794,-3.0
2025-02-21,USW00054794,-15.0
2025-02-22,USW00054794,12.0
2025-02-23,USW00054794,44.0
2025-02-24,USW00054794,48.0
2025-02-25,USW00054794,106.0
2025-02-26,USW00054794,96.0
2025-02-27,USW00054794,35.0
2025-02-28,USW00054794,61.0
2025-03-01,USW00054794,95.0
2025-03-02,USW00054794,-40.0
2025-03-03,USW00054794,-15.0
2025-03-04,USW00054794,72.0
2025-03-05,USW00054794,90.0
2025-03-06,USW00054794,137.0
2025-03-07,USW00054794,49.0
2025-03-08,USW00054794,25.0
2025-03-09,USW00054794,50.0
2025-03-10,USW00054794,128.0
2025-03-11,USW00054794,174.0
2025-03-12,USW00054794,90.0
2025-03-13,USW00054794,46.0
2025-03-14,USW00054794,108.0
2025-03-15,USW00054794,122.0
2025-03-16,USW00054794,198.0
2025-03-17,USW00054794,172.0
2025-03-18,USW00054794,113.0
2025-03-19,USW00054794,123.0
2025-03-20,USW00054794,73.0
2025-03-21,USW00054794,56.0
2025-03-22,USW00054794,161.0
2025-03-23,USW00054794,46.0
2025-02-01,USW00054795,-7.0
2025-02-02,USW00054795,-62.0
2025-02-03,USW00054795,38.0
2025-02-04,USW00054795,34.0
2025-02-05,USW00054795,-61.0
2025-02-06,USW00054795,-52.0
2025-02-07,USW00054795,13.0
2025-02-08,USW00054795,2.0
2025-02-09,USW00054795,-4.0
2025-02-10,USW00054795,-4.0
2025-02-11,USW00054795,-7.0
2025-02-12,USW00054795,-11.0
2025-02-13,USW00054795,24.0
2025-02-14,USW00054795,-2.0
2025-02-15,USW00054795,-18.0
2025-02-16,USW00054795,4.0
2025-02-17,USW00054795,-24.0
2025-02-18,USW00054795,-43.0
2025-02-19,USW00054795,-30.0
2025-02-20,USW00054795,-4.0
2025-02-21,USW00054795,-17.0
2025-02-22,USW00054795,12.0
2025-02-23,USW00054795,46.0
2025-02-24,USW00054795,52.0
2025-02-25,USW00054795,112.0
2025-02-26,USW00054795,94.0
2025-02-27,USW00054795,38.0
2025-02-28,USW00054795,63.0
2025-03-01,USW00054795,110.0
2025-03-02,USW00054795,-43.0
2025-03-03,USW00054795,-19.0
2025-03-04,USW00054795,76.0
2025-03-05,USW00054795,80.0
2025-03-06,USW00054795,139.0
2025-03-07,USW00054795,44.0
2025-03-08,USW00054795,29.0
2025-03-09,USW00054795,49.0
2025-03-10,USW00054795,126.0
2025-03-11,USW00054795,178.0
2025-03-12,USW00054795,85.0
2025-03-13,USW00054795,49.0
2025-03-14,USW00054795,107.0
2025-03-15,USW00054795,132.0
2025-03-16,USW00054795,204.0
2025-03-17,USW00054795,174.0
2025-03-18,USW00054795,114.0
2025-03-19,USW00054795,122.0
2025-03-20,USW00054795,82.0
2025-03-21,USW00054795,61.0
2025-03-22,USW00054795,167.0
2025-03-23,USW00054795,42.0
2025-02-01,USW00094700,-21.0
2025-02-02,USW00094700,-71.0
2025-02-03,USW00094700,22.0
2025-02-04,USW00094700,0.0
2025-02-05,USW00094700,-110.0
2025-02-06,USW00094700,-21.0
2025-02-07,USW00094700,-10.0
2025-02-08,USW00094700,-32.0
2025-02-09,USW00094700,-32.0
2025-02-10,USW00094700,-55.0
2025-02-11,USW00094700,-21.0
2025-02-12,USW00094700,-21.0
2025-02-13,USW00094700,6.0
2025-02-14,USW00094700,-66.0
2025-02-15,USW00094700,-38.0
2025-02-16,USW00094700,-43.0
2025-02-17,USW00094700,-49.0
2025-02-18,USW00094700,-110.0
2025-02-19,USW00094700,-66.0
2025-02-20,USW00094700,-16.0
2025-02-21,USW00094700,-66.0
2025-02-22,USW00094700,-16.0
2025-02-23,USW00094700,-21.0
2025-02-24,USW00094700,50.0
2025-02-25,USW00094700,106.0
2025-02-26,USW00094700,44.0
2025-02-27,USW00094700,39.0
2025-02-28,USW00094700,22.0
2025-03-01,USW00094700,56.0
2025-03-02,USW00094700,-105.0
2025-03-03,USW00094700,-55.0
2025-03-04,USW00094700,44.0
2025-03-05,USW00094700,83.0
2025-03-06,USW00094700,106.0
2025-03-07,USW00094700,-5.0
2025-03-08,USW00094700,-43.0
2025-03-09,USW00094700,0.0
2025-03-10,USW00094700,44.0
2025-03-11,USW00094700,150.0
2025-03-12,USW00094700,28.0
2025-03-13,USW00094700,33.0
2025-03-14,USW00094700,139.0
2025-03-15,USW00094700,183.0
2025-03-16,USW00094700,200.0
2025-03-17,USW00094700,106.0
2025-03-18,USW00094700,106.0
2025-03-19,USW00094700,172.0
2025-03-20,USW00094700,167.0
2025-03-21,USW00094700,61.0
2025-03-22,USW00094700,122.0
2025-03-23,USW00094700,-11.0
2025-02-01,USW00094765,-5.0
2025-02-02,USW00094765,-60.0
2025-02-03,USW00094765,39.0
2025-02-04,USW00094765,17.0
2025-02-05,USW00094765,-60.0
2025-02-06,USW00094765,-49.0
2025-02-07,USW00094765,17.0
2025-02-08,USW00094765,0.0
2025-02-09,USW00094765,0.0
2025-02-10,USW00094765,-16.0
2025-02-11,USW00094765,0.0
2025-02-12,USW00094765,-10.0
2025-02-13,USW00094765,28.0
2025-02-14,USW00094765,-21.0
2025-02-15,USW00094765,-38.0
2025-02-16,USW00094765,-10.0
2025-02-17,USW00094765,-38.0
2025-02-18,USW00094765,-55.0
2025-02-19,USW00094765,-27.0
2025-02-20,USW00094765,-16.0
2025-02-21,USW00094765,-32.0
2025-02-22,USW00094765,11.0
2025-02-23,USW00094765,22.0
2025-02-24,USW00094765,61.0
2025-02-25,USW00094765,78.0
2025-02-26,USW00094765,72.0
2025-02-27,USW00094765,28.0
2025-02-28,USW00094765,39.0
2025-03-01,USW00094765,78.0
2025-03-02,USW00094765,-60.0
2025-03-03,USW00094765,-10.0
2025-03-04,USW00094765,44.0
2025-03-05,USW00094765,94.0
2025-03-06,USW00094765,106.0
2025-03-07,USW00094765,33.0
2025-03-08,USW00094765,0.0
2025-03-09,USW00094765,28.0
2025-03-10,USW00094765,122.0
2025-03-11,USW00094765,172.0
2025-03-12,USW00094765,72.0
2025-03-13,USW00094765,72.0
2025-03-14,USW00094765,156.0
2025-03-15,USW00094765,156.0
2025-03-16,USW00094765,189.0
2025-03-17,USW00094765,117.0
2025-03-18,USW00094765,133.0
2025-03-19,USW00094765,194.0
2025-03-20,USW00094765,161.0
2025-03-21,USW00094765,100.0
2025-03-22,USW00094765,144.0
2025-03-23,USW00094765,39.0
