DATE,ID,PRCP
2025-03-01,US1NHGR0059,20.0
2025-03-02,US1NHGR0059,3.0
2025-03-03,US1NHGR0059,0.0
2025-03-04,US1NHGR0059,0.0
2025-03-05,US1NHGR0059,0.0
2025-03-06,US1NHGR0059,97.0
2025-03-07,US1NHGR0059,0.0
2025-03-08,US1NHGR0059,0.0
2025-03-09,US1NHGR0059,0.0
2025-03-10,US1NHGR0059,0.0
2025-03-11,US1NHGR0059,0.0
2025-03-12,US1NHGR0059,0.0
2025-03-13,US1NHGR0059,0.0
2025-03-14,US1NHGR0059,0.0
2025-03-15,US1NHGR0059,0.0
2025-03-16,US1NHGR0059,0.0
2025-03-17,US1NHGR0059,213.0
2025-03-18,US1NHGR0059,51.0
2025-03-19,US1NHGR0059,0.0
2025-03-20,US1NHGR0059,0.0
2025-03-21,US1NHGR0059,102.0
2025-03-22,US1NHGR0059,0.0
2025-03-23,US1NHGR0059,0.0
2025-03-24,US1NHGR0059,0.0
2025-03-25,US1NHGR0059,56.0
2025-02-01,US1NHHL0019,185.0
2025-02-02,US1NHHL0019,0.0
2025-02-03,US1NHHL0019,33.0
2025-02-04,US1NHHL0019,0.0
2025-02-05,US1NHHL0019,0.0
2025-02-06,US1NHHL0019,0.0
2025-02-07,US1NHHL0019,74.0
2025-02-08,US1NHHL0019,0.0
2025-02-09,US1NHHL0019,165.0
2025-02-10,US1NHHL0019,0.0
2025-02-11,US1NHHL0019,0.0
2025-02-15,US1NHHL0019,0.0
2025-02-18,US1NHHL0019,0.0
2025-02-19,US1NHHL0019,0.0
2025-02-20,US1NHHL0019,0.0
2025-02-21,US1NHHL0019,0.0
2025-02-22,US1NHHL0019,0.0
2025-02-23,US1NHHL0019,0.0
2025-02-25,US1NHHL0019,0.0
2025-02-26,US1NHHL0019,0.0
2025-03-01,US1NHHL0019,0.0
2025-03-02,US1NHHL0019,0.0
2025-03-06,US1NHHL0019,292.0
2025-03-07,US1NHHL0019,0.0
2025-03-09,US1NHHL0019,0.0
2025-03-10,US1NHHL0019,0.0
2025-03-11,US1NHHL0019,0.0
2025-03-12,US1NHHL0019,0.0
2025-03-14,US1NHHL0019,0.0
2025-03-15,US1NHHL0019,0.0
2025-03-19,US1NHHL0019,0.0
2025-03-22,US1NHHL0019,0.0
2025-03-23,US1NHHL0019,0.0
2025-03-25,US1NHHL0019,152.0
2025-02-01,US1NHHL0025,145.0
2025-02-02,US1NHHL0025,0.0
2025-02-03,US1NHHL0025,38.0
2025-02-04,US1NHHL0025,0.0
2025-02-05,US1NHHL0025,0.0
2025-02-08,US1NHHL0025,0.0
2025-02-09,US1NHHL0025,160.0
2025-02-10,US1NHHL0025,0.0
2025-02-11,US1NHHL0025,0.0
2025-02-12,US1NHHL0025,0.0
2025-02-13,US1NHHL0025,89.0
2025-02-15,US1NHHL0025,33.0
2025-02-18,US1NHHL0025,0.0
2025-02-19,US1NHHL0025,0.0
2025-02-20,US1NHHL0025,0.0
2025-02-21,US1NHHL0025,0.0
2025-02-22,US1NHHL0025,0.0
2025-02-23,US1NHHL0025,0.0
2025-02-24,US1NHHL0025,0.0
2025-02-25,US1NHHL0025,0.0
2025-02-26,US1NHHL0025,0.0
2025-03-01,US1NHHL0025,0.0
2025-03-02,US1NHHL0025,0.0
2025-03-03,US1NHHL0025,0.0
2025-03-04,US1NHHL0025,0.0
2025-03-05,US1NHHL0025,0.0
2025-03-06,US1NHHL0025,241.0
2025-03-07,US1NHHL0025,0.0
2025-03-08,US1NHHL0025,0.0
2025-03-09,US1NHHL0025,0.0
2025-03-10,US1NHHL0025,0.0
2025-03-11,US1NHHL0025,0.0
2025-03-12,US1NHHL0025,0.0
2025-03-14,US1NHHL0025,0.0
2025-03-15,US1NHHL0025,0.0
2025-03-16,US1NHHL0025,8.0
2025-03-17,US1NHHL0025,340.0
2025-03-18,US1NHHL0025,20.0
2025-03-19,US1NHHL0025,0.0
2025-03-20,US1NHHL0025,8.0
2025-03-21,US1NHHL0025,71.0
2025-03-22,US1NHHL0025,0.0
2025-03-23,US1NHHL0025,0.0
2025-03-24,US1NHHL0025,0.0
2025-03-25,US1NHHL0025,168.0
2025-02-01,US1NHHL0048,155.0
2025-02-02,US1NHHL0048,0.0
2025-02-03,US1NHHL0048,30.0
2025-02-04,US1NHHL0048,3.0
2025-02-05,US1NHHL0048,0.0
2025-02-06,US1NHHL0048,0.0
2025-02-07,US1NHHL0048,91.0
2025-02-08,US1NHHL0048,0.0
2025-02-09,US1NHHL0048,196.0
2025-02-10,US1NHHL0048,0.0
2025-02-11,US1NHHL0048,0.0
2025-02-12,US1NHHL0048,0.0
2025-02-13,US1NHHL0048,112.0
2025-02-14,US1NHHL0048,56.0
2025-02-15,US1NHHL0048,0.0
2025-02-16,US1NHHL0048,170.0
2025-02-17,US1NHHL0048,272.0
2025-02-18,US1NHHL0048,0.0
2025-02-19,US1NHHL0048,0.0
2025-02-20,US1NHHL0048,0.0
2025-02-21,US1NHHL0048,0.0
2025-02-22,US1NHHL0048,0.0
2025-02-23,US1NHHL0048,0.0
2025-02-24,US1NHHL0048,0.0
2025-02-25,US1NHHL0048,0.0
2025-02-26,US1NHHL0048,0.0
2025-02-27,US1NHHL0048,38.0
2025-02-28,US1NHHL0048,69.0
2025-03-01,US1NHHL0048,0.0
2025-03-02,US1NHHL0048,0.0
2025-03-03,US1NHHL0048,0.0
2025-03-04,US1NHHL0048,0.0
2025-03-05,US1NHHL0048,0.0
2025-03-06,US1NHHL0048,358.0
2025-03-07,US1NHHL0048,0.0
2025-03-08,US1NHHL0048,0.0
2025-03-09,US1NHHL0048,0.0
2025-03-10,US1NHHL0048,0.0
2025-03-11,US1NHHL0048,0.0
2025-03-12,US1NHHL0048,0.0
2025-03-13,US1NHHL0048,0.0
2025-03-14,US1NHHL0048,0.0
2025-03-15,US1NHHL0048,0.0
2025-03-16,US1NHHL0048,0.0
2025-03-17,US1NHHL0048,340.0
2025-03-18,US1NHHL0048,15.0
2025-03-19,US1NHHL0048,0.0
2025-03-20,US1NHHL0048,8.0
2025-03-21,US1NHHL0048,76.0
2025-03-22,US1NHHL0048,0.0
2025-03-23,US1NHHL0048,15.0
2025-03-24,US1NHHL0048,0.0
2025-03-25,US1NHHL0048,168.0
2025-02-01,US1NHHL0049,142.0
2025-02-02,US1NHHL0049,0.0
2025-02-03,US1NHHL0049,36.0
2025-02-04,US1NHHL0049,0.0
2025-02-05,US1NHHL0049,0.0
2025-02-06,US1NHHL0049,0.0
2025-02-07,US1NHHL0049,97.0
2025-02-08,US1NHHL0049,0.0
2025-02-09,US1NHHL0049,173.0
2025-02-10,US1NHHL0049,0.0
2025-02-11,US1NHHL0049,0.0
2025-02-12,US1NHHL0049,0.0
2025-02-13,US1NHHL0049,69.0
2025-02-14,US1NHHL0049,0.0
2025-02-15,US1NHHL0049,0.0
2025-02-16,US1NHHL0049,178.0
2025-02-17,US1NHHL0049,185.0
2025-02-18,US1NHHL0049,0.0
2025-02-19,US1NHHL0049,0.0
2025-02-20,US1NHHL0049,0.0
2025-02-25,US1NHHL0049,0.0
2025-02-26,US1NHHL0049,0.0
2025-02-27,US1NHHL0049,20.0
2025-02-28,US1NHHL0049,94.0
2025-03-01,US1NHHL0049,0.0
2025-03-02,US1NHHL0049,0.0
2025-03-03,US1NHHL0049,0.0
2025-03-04,US1NHHL0049,0.0
2025-03-05,US1NHHL0049,0.0
2025-03-06,US1NHHL0049,267.0
2025-03-07,US1NHHL0049,0.0
2025-03-08,US1NHHL0049,0.0
2025-03-09,US1NHHL0049,0.0
2025-03-10,US1NHHL0049,0.0
2025-03-11,US1NHHL0049,0.0
2025-03-12,US1NHHL0049,0.0
2025-03-13,US1NHHL0049,0.0
2025-03-14,US1NHHL0049,0.0
2025-03-15,US1NHHL0049,0.0
2025-03-16,US1NHHL0049,0.0
2025-03-17,US1NHHL0049,264.0
2025-03-18,US1NHHL0049,79.0
2025-03-19,US1NHHL0049,0.0
2025-03-20,US1NHHL0049,0.0
2025-03-21,US1NHHL0049,58.0
2025-03-22,US1NHHL0049,0.0
2025-03-23,US1NHHL0049,0.0
2025-03-24,US1NHHL0049,0.0
2025-03-25,US1NHHL0049,155.0
2025-02-01,US1NHHL0077,99.0
2025-02-02,US1NHHL0077,0.0
2025-02-07,US1NHHL0077,89.0
2025-02-09,US1NHHL0077,157.0
2025-02-10,US1NHHL0077,0.0
2025-02-15,US1NHHL0077,0.0
2025-02-17,US1NHHL0077,381.0
2025-02-01,US1NHHL0096,124.0
2025-02-02,US1NHHL0096,0.0
2025-02-03,US1NHHL0096,30.0
2025-02-04,US1NHHL0096,0.0
2025-02-05,US1NHHL0096,0.0
2025-02-06,US1NHHL0096,0.0
2025-02-07,US1NHHL0096,89.0
2025-02-08,US1NHHL0096,0.0
2025-02-09,US1NHHL0096,135.0
2025-02-10,US1NHHL0096,0.0
2025-02-11,US1NHHL0096,0.0
2025-02-12,US1NHHL0096,0.0
2025-02-13,US1NHHL0096,41.0
2025-02-14,US1NHHL0096,48.0
2025-02-15,US1NHHL0096,0.0
2025-02-16,US1NHHL0096,137.0
2025-02-17,US1NHHL0096,241.0
2025-02-18,US1NHHL0096,0.0
2025-02-19,US1NHHL0096,0.0
2025-02-20,US1NHHL0096,0.0
2025-02-21,US1NHHL0096,0.0
2025-02-22,US1NHHL0096,0.0
2025-02-23,US1NHHL0096,0.0
2025-02-24,US1NHHL0096,0.0
2025-02-25,US1NHHL0096,0.0
2025-02-26,US1NHHL0096,0.0
2025-02-27,US1NHHL0096,8.0
2025-02-28,US1NHHL0096,86.0
2025-03-01,US1NHHL0096,0.0
2025-03-02,US1NHHL0096,0.0
2025-03-03,US1NHHL0096,0.0
2025-03-04,US1NHHL0096,0.0
2025-03-05,US1NHHL0096,0.0
2025-03-06,US1NHHL0096,216.0
2025-03-07,US1NHHL0096,0.0
2025-03-08,US1NHHL0096,0.0
2025-03-09,US1NHHL0096,0.0
2025-03-10,US1NHHL0096,0.0
2025-03-11,US1NHHL0096,0.0
2025-03-12,US1NHHL0096,0.0
2025-03-13,US1NHHL0096,0.0
2025-03-14,US1NHHL0096,0.0
2025-03-17,US1NHHL0096,264.0
2025-03-18,US1NHHL0096,81.0
2025-03-19,US1NHHL0096,0.0
2025-03-20,US1NHHL0096,3.0
2025-03-21,US1NHHL0096,76.0
2025-03-23,US1NHHL0096,0.0
2025-03-24,US1NHHL0096,0.0
2025-03-25,US1NHHL0096,160.0
2025-02-01,US1NHHL0100,180.0
2025-02-02,US1NHHL0100,0.0
2025-02-03,US1NHHL0100,36.0
2025-02-04,US1NHHL0100,0.0
2025-02-05,US1NHHL0100,0.0
2025-02-06,US1NHHL0100,0.0
2025-02-07,US1NHHL0100,76.0
2025-02-08,US1NHHL0100,0.0
2025-02-09,US1NHHL0100,157.0
2025-02-10,US1NHHL0100,0.0
2025-02-11,US1NHHL0100,0.0
2025-02-13,US1NHHL0100,97.0
2025-02-14,US1NHHL0100,79.0
2025-02-15,US1NHHL0100,0.0
2025-02-16,US1NHHL0100,198.0
2025-02-17,US1NHHL0100,249.0
2025-02-18,US1NHHL0100,0.0
2025-02-19,US1NHHL0100,0.0
2025-02-20,US1NHHL0100,0.0
2025-02-21,US1NHHL0100,0.0
2025-02-22,US1NHHL0100,0.0
2025-02-23,US1NHHL0100,0.0
2025-02-24,US1NHHL0100,0.0
2025-02-25,US1NHHL0100,0.0
2025-02-26,US1NHHL0100,0.0
2025-02-27,US1NHHL0100,25.0
2025-02-28,US1NHHL0100,56.0
2025-03-01,US1NHHL0100,0.0
2025-03-02,US1NHHL0100,0.0
2025-03-03,US1NHHL0100,0.0
2025-03-04,US1NHHL0100,0.0
2025-03-05,US1NHHL0100,0.0
2025-03-06,US1NHHL0100,287.0
2025-03-07,US1NHHL0100,0.0
2025-03-08,US1NHHL0100,0.0
2025-03-09,US1NHHL0100,0.0
2025-03-10,US1NHHL0100,0.0
2025-03-11,US1NHHL0100,0.0
2025-03-12,US1NHHL0100,0.0
2025-03-13,US1NHHL0100,0.0
2025-03-14,US1NHHL0100,0.0
2025-03-15,US1NHHL0100,0.0
2025-03-16,US1NHHL0100,0.0
2025-03-17,US1NHHL0100,259.0
2025-03-18,US1NHHL0100,69.0
2025-03-19,US1NHHL0100,0.0
2025-03-20,US1NHHL0100,8.0
2025-03-21,US1NHHL0100,51.0
2025-03-22,US1NHHL0100,0.0
2025-03-23,US1NHHL0100,0.0
2025-03-24,US1NHHL0100,0.0
2025-03-25,US1NHHL0100,160.0
2025-02-01,US1NHHL0103,178.0
2025-02-02,US1NHHL0103,0.0
2025-02-03,US1NHHL0103,33.0
2025-02-04,US1NHHL0103,0.0
2025-02-05,US1NHHL0103,0.0
2025-02-06,US1NHHL0103,0.0
2025-02-07,US1NHHL0103,114.0
2025-02-08,US1NHHL0103,0.0
2025-02-09,US1NHHL0103,168.0
2025-02-10,US1NHHL0103,28.0
2025-02-11,US1NHHL0103,0.0
2025-02-12,US1NHHL0103,0.0
2025-02-13,US1NHHL0103,86.0
2025-02-14,US1NHHL0103,76.0
2025-02-15,US1NHHL0103,0.0
2025-02-16,US1NHHL0103,175.0
2025-02-17,US1NHHL0103,251.0
2025-02-18,US1NHHL0103,0.0
2025-02-19,US1NHHL0103,0.0
2025-02-20,US1NHHL0103,0.0
2025-02-21,US1NHHL0103,0.0
2025-02-22,US1NHHL0103,0.0
2025-02-23,US1NHHL0103,0.0
2025-02-24,US1NHHL0103,0.0
2025-02-25,US1NHHL0103,0.0
2025-02-26,US1NHHL0103,0.0
2025-02-27,US1NHHL0103,18.0
2025-02-28,US1NHHL0103,97.0
2025-03-01,US1NHHL0103,0.0
2025-03-02,US1NHHL0103,0.0
2025-03-03,US1NHHL0103,0.0
2025-03-04,US1NHHL0103,0.0
2025-03-06,US1NHHL0103,325.0
2025-03-07,US1NHHL0103,0.0
2025-03-08,US1NHHL0103,0.0
2025-03-09,US1NHHL0103,0.0
2025-03-10,US1NHHL0103,0.0
2025-03-11,US1NHHL0103,0.0
2025-03-12,US1NHHL0103,0.0
2025-03-13,US1NHHL0103,0.0
2025-03-14,US1NHHL0103,0.0
2025-03-15,US1NHHL0103,0.0
2025-03-17,US1NHHL0103,259.0
2025-03-18,US1NHHL0103,69.0
2025-03-20,US1NHHL0103,3.0
2025-03-21,US1NHHL0103,107.0
2025-03-22,US1NHHL0103,10.0
2025-03-23,US1NHHL0103,18.0
2025-03-24,US1NHHL0103,0.0
2025-02-04,US1NHHL0108,13.0
2025-03-06,US1NHHL0108,241.0
2025-03-07,US1NHHL0108,10.0
2025-03-17,US1NHHL0108,274.0
2025-03-18,US1NHHL0108,61.0
2025-03-21,US1NHHL0108,104.0
2025-03-22,US1NHHL0108,10.0
2025-03-23,US1NHHL0108,23.0
2025-02-01,US1NHMR0004,99.0
2025-02-02,US1NHMR0004,0.0
2025-02-03,US1NHMR0004,30.0
2025-02-04,US1NHMR0004,3.0
2025-02-05,US1NHMR0004,0.0
2025-02-06,US1NHMR0004,0.0
2025-02-07,US1NHMR0004,107.0
2025-02-08,US1NHMR0004,3.0
2025-02-09,US1NHMR0004,119.0
2025-02-10,US1NHMR0004,0.0
2025-02-11,US1NHMR0004,0.0
2025-02-12,US1NHMR0004,0.0
2025-02-13,US1NHMR0004,51.0
2025-02-14,US1NHMR0004,58.0
2025-02-15,US1NHMR0004,0.0
2025-02-16,US1NHMR0004,127.0
2025-02-17,US1NHMR0004,206.0
2025-02-18,US1NHMR0004,0.0
2025-02-19,US1NHMR0004,0.0
2025-02-20,US1NHMR0004,0.0
2025-02-21,US1NHMR0004,0.0
2025-02-22,US1NHMR0004,0.0
2025-02-23,US1NHMR0004,0.0
2025-02-24,US1NHMR0004,0.0
2025-02-25,US1NHMR0004,0.0
2025-02-26,US1NHMR0004,0.0
2025-02-27,US1NHMR0004,5.0
2025-02-28,US1NHMR0004,107.0
2025-03-01,US1NHMR0004,0.0
2025-03-02,US1NHMR0004,0.0
2025-03-03,US1NHMR0004,0.0
2025-03-04,US1NHMR0004,0.0
2025-03-05,US1NHMR0004,0.0
2025-03-06,US1NHMR0004,173.0
2025-03-07,US1NHMR0004,3.0
2025-03-08,US1NHMR0004,0.0
2025-03-09,US1NHMR0004,0.0
2025-03-10,US1NHMR0004,0.0
2025-03-11,US1NHMR0004,0.0
2025-03-12,US1NHMR0004,0.0
2025-03-13,US1NHMR0004,0.0
2025-03-14,US1NHMR0004,0.0
2025-03-15,US1NHMR0004,0.0
2025-03-16,US1NHMR0004,0.0
2025-03-17,US1NHMR0004,246.0
2025-03-18,US1NHMR0004,64.0
2025-03-19,US1NHMR0004,0.0
2025-03-20,US1NHMR0004,5.0
2025-03-21,US1NHMR0004,97.0
2025-03-22,US1NHMR0004,10.0
2025-03-23,US1NHMR0004,10.0
2025-03-24,US1NHMR0004,0.0
2025-03-25,US1NHMR0004,124.0
2025-02-01,US1NHMR0006,74.0
2025-02-02,US1NHMR0006,0.0
2025-02-03,US1NHMR0006,30.0
2025-02-04,US1NHMR0006,23.0
2025-02-05,US1NHMR0006,0.0
2025-02-06,US1NHMR0006,0.0
2025-02-07,US1NHMR0006,117.0
2025-02-08,US1NHMR0006,0.0
2025-02-09,US1NHMR0006,114.0
2025-02-10,US1NHMR0006,0.0
2025-02-11,US1NHMR0006,0.0
2025-02-12,US1NHMR0006,0.0
2025-02-13,US1NHMR0006,79.0
2025-02-14,US1NHMR0006,76.0
2025-02-15,US1NHMR0006,0.0
2025-02-16,US1NHMR0006,112.0
2025-02-17,US1NHMR0006,180.0
2025-02-18,US1NHMR0006,0.0
2025-02-19,US1NHMR0006,0.0
2025-02-20,US1NHMR0006,0.0
2025-02-21,US1NHMR0006,0.0
2025-02-22,US1NHMR0006,0.0
2025-02-23,US1NHMR0006,0.0
2025-02-24,US1NHMR0006,0.0
2025-02-25,US1NHMR0006,0.0
2025-02-26,US1NHMR0006,5.0
2025-02-27,US1NHMR0006,15.0
2025-02-28,US1NHMR0006,104.0
2025-03-01,US1NHMR0006,20.0
2025-03-02,US1NHMR0006,0.0
2025-03-03,US1NHMR0006,0.0
2025-03-04,US1NHMR0006,0.0
2025-03-05,US1NHMR0006,0.0
2025-03-06,US1NHMR0006,178.0
2025-03-07,US1NHMR0006,0.0
2025-03-08,US1NHMR0006,0.0
2025-03-09,US1NHMR0006,0.0
2025-03-10,US1NHMR0006,0.0
2025-03-11,US1NHMR0006,0.0
2025-03-12,US1NHMR0006,0.0
2025-03-13,US1NHMR0006,0.0
2025-03-14,US1NHMR0006,0.0
2025-03-15,US1NHMR0006,0.0
2025-03-16,US1NHMR0006,0.0
2025-03-17,US1NHMR0006,239.0
2025-03-18,US1NHMR0006,48.0
2025-03-19,US1NHMR0006,0.0
2025-03-20,US1NHMR0006,5.0
2025-03-21,US1NHMR0006,79.0
2025-03-22,US1NHMR0006,0.0
2025-03-23,US1NHMR0006,0.0
2025-03-24,US1NHMR0006,0.0
2025-03-25,US1NHMR0006,135.0
2025-02-01,US1NHMR0009,94.0
2025-02-02,US1NHMR0009,0.0
2025-02-03,US1NHMR0009,33.0
2025-02-04,US1NHMR0009,0.0
2025-02-05,US1NHMR0009,0.0
2025-02-06,US1NHMR0009,0.0
2025-02-07,US1NHMR0009,114.0
2025-02-08,US1NHMR0009,0.0
2025-02-09,US1NHMR0009,109.0
2025-02-10,US1NHMR0009,0.0
2025-02-11,US1NHMR0009,0.0
2025-02-12,US1NHMR0009,0.0
2025-02-13,US1NHMR0009,38.0
2025-02-14,US1NHMR0009,56.0
2025-02-15,US1NHMR0009,0.0
2025-02-16,US1NHMR0009,102.0
2025-02-17,US1NHMR0009,211.0
2025-02-18,US1NHMR0009,0.0
2025-02-19,US1NHMR0009,0.0
2025-02-20,US1NHMR0009,0.0
2025-02-21,US1NHMR0009,0.0
2025-02-22,US1NHMR0009,0.0
2025-02-23,US1NHMR0009,0.0
2025-02-24,US1NHMR0009,0.0
2025-02-25,US1NHMR0009,0.0
2025-02-26,US1NHMR0009,0.0
2025-02-27,US1NHMR0009,3.0
2025-02-28,US1NHMR0009,114.0
2025-03-01,US1NHMR0009,0.0
2025-03-02,US1NHMR0009,0.0
2025-03-03,US1NHMR0009,0.0
2025-03-04,US1NHMR0009,0.0
2025-03-05,US1NHMR0009,0.0
2025-03-06,US1NHMR0009,165.0
2025-03-07,US1NHMR0009,0.0
2025-03-08,US1NHMR0009,0.0
2025-03-09,US1NHMR0009,0.0
2025-03-10,US1NHMR0009,0.0
2025-03-11,US1NHMR0009,0.0
2025-03-12,US1NHMR0009,0.0
2025-03-13,US1NHMR0009,0.0
2025-03-14,US1NHMR0009,0.0
2025-03-15,US1NHMR0009,0.0
2025-03-16,US1NHMR0009,0.0
2025-03-17,US1NHMR0009,229.0
2025-03-18,US1NHMR0009,66.0
2025-03-19,US1NHMR0009,0.0
2025-03-20,US1NHMR0009,3.0
2025-03-21,US1NHMR0009,94.0
2025-03-22,US1NHMR0009,0.0
2025-03-23,US1NHMR0009,18.0
2025-03-24,US1NHMR0009,0.0
2025-03-25,US1NHMR0009,122.0
2025-02-01,US1NHMR0015,102.0
2025-02-02,US1NHMR0015,0.0
2025-02-03,US1NHMR0015,23.0
2025-02-04,US1NHMR0015,0.0
2025-02-05,US1NHMR0015,0.0
2025-02-06,US1NHMR0015,0.0
2025-02-07,US1NHMR0015,99.0
2025-02-08,US1NHMR0015,0.0
2025-02-09,US1NHMR0015,112.0
2025-02-10,US1NHMR0015,0.0
2025-02-11,US1NHMR0015,0.0
2025-02-12,US1NHMR0015,0.0
2025-02-13,US1NHMR0015,79.0
2025-02-14,US1NHMR0015,23.0
2025-02-15,US1NHMR0015,0.0
2025-02-16,US1NHMR0015,135.0
2025-02-17,US1NHMR0015,191.0
2025-02-18,US1NHMR0015,0.0
2025-02-19,US1NHMR0015,0.0
2025-02-20,US1NHMR0015,0.0
2025-02-21,US1NHMR0015,0.0
2025-02-22,US1NHMR0015,0.0
2025-02-23,US1NHMR0015,0.0
2025-02-24,US1NHMR0015,0.0
2025-02-25,US1NHMR0015,0.0
2025-02-26,US1NHMR0015,0.0
2025-02-28,US1NHMR0015,112.0
2025-03-01,US1NHMR0015,0.0
2025-03-02,US1NHMR0015,0.0
2025-03-03,US1NHMR0015,0.0
2025-03-04,US1NHMR0015,0.0
2025-03-05,US1NHMR0015,0.0
2025-03-06,US1NHMR0015,188.0
2025-03-07,US1NHMR0015,0.0
2025-03-08,US1NHMR0015,0.0
2025-03-09,US1NHMR0015,0.0
2025-03-10,US1NHMR0015,0.0
2025-03-11,US1NHMR0015,0.0
2025-03-12,US1NHMR0015,0.0
2025-03-13,US1NHMR0015,0.0
2025-03-14,US1NHMR0015,0.0
2025-03-15,US1NHMR0015,0.0
2025-03-16,US1NHMR0015,0.0
2025-03-17,US1NHMR0015,300.0
2025-03-18,US1NHMR0015,30.0
2025-03-19,US1NHMR0015,0.0
2025-03-20,US1NHMR0015,3.0
2025-03-21,US1NHMR0015,86.0
2025-02-01,US1NHMR0025,66.0
2025-02-02,US1NHMR0025,43.0
2025-02-03,US1NHMR0025,20.0
2025-02-04,US1NHMR0025,18.0
2025-02-05,US1NHMR0025,0.0
2025-02-06,US1NHMR0025,0.0
2025-02-07,US1NHMR0025,142.0
2025-02-08,US1NHMR0025,0.0
2025-02-09,US1NHMR0025,41.0
2025-02-10,US1NHMR0025,127.0
2025-02-11,US1NHMR0025,0.0
2025-02-12,US1NHMR0025,0.0
2025-02-13,US1NHMR0025,0.0
2025-02-14,US1NHMR0025,46.0
2025-02-15,US1NHMR0025,0.0
2025-02-16,US1NHMR0025,36.0
2025-02-17,US1NHMR0025,208.0
2025-02-18,US1NHMR0025,0.0
2025-02-19,US1NHMR0025,0.0
2025-02-20,US1NHMR0025,0.0
2025-02-21,US1NHMR0025,0.0
2025-02-22,US1NHMR0025,0.0
2025-02-23,US1NHMR0025,0.0
2025-02-24,US1NHMR0025,0.0
2025-02-25,US1NHMR0025,0.0
2025-02-26,US1NHMR0025,0.0
2025-02-27,US1NHMR0025,0.0
2025-02-28,US1NHMR0025,84.0
2025-03-01,US1NHMR0025,0.0
2025-03-02,US1NHMR0025,10.0
2025-03-03,US1NHMR0025,0.0
2025-03-04,US1NHMR0025,0.0
2025-03-05,US1NHMR0025,0.0
2025-03-06,US1NHMR0025,170.0
2025-03-07,US1NHMR0025,165.0
2025-03-08,US1NHMR0025,0.0
2025-03-09,US1NHMR0025,0.0
2025-03-10,US1NHMR0025,0.0
2025-03-11,US1NHMR0025,0.0
2025-03-12,US1NHMR0025,0.0
2025-03-13,US1NHMR0025,0.0
2025-03-14,US1NHMR0025,0.0
2025-03-15,US1NHMR0025,0.0
2025-03-16,US1NHMR0025,0.0
2025-03-17,US1NHMR0025,0.0
2025-03-18,US1NHMR0025,368.0
2025-03-19,US1NHMR0025,0.0
2025-03-20,US1NHMR0025,0.0
2025-03-21,US1NHMR0025,3.0
2025-03-22,US1NHMR0025,150.0
2025-03-23,US1NHMR0025,13.0
2025-03-24,US1NHMR0025,0.0
2025-03-25,US1NHMR0025,66.0
2025-02-01,US1NHMR0043,89.0
2025-02-02,US1NHMR0043,0.0
2025-02-03,US1NHMR0043,30.0
2025-02-04,US1NHMR0043,8.0
2025-02-05,US1NHMR0043,0.0
2025-02-06,US1NHMR0043,0.0
2025-02-07,US1NHMR0043,112.0
2025-02-08,US1NHMR0043,0.0
2025-02-09,US1NHMR0043,127.0
2025-02-10,US1NHMR0043,8.0
2025-02-11,US1NHMR0043,0.0
2025-02-12,US1NHMR0043,0.0
2025-02-13,US1NHMR0043,53.0
2025-02-14,US1NHMR0043,61.0
2025-02-15,US1NHMR0043,0.0
2025-02-16,US1NHMR0043,112.0
2025-02-17,US1NHMR0043,191.0
2025-02-18,US1NHMR0043,0.0
2025-02-19,US1NHMR0043,0.0
2025-02-20,US1NHMR0043,0.0
2025-02-21,US1NHMR0043,0.0
2025-02-22,US1NHMR0043,0.0
2025-02-23,US1NHMR0043,0.0
2025-02-24,US1NHMR0043,0.0
2025-02-25,US1NHMR0043,0.0
2025-02-26,US1NHMR0043,8.0
2025-02-27,US1NHMR0043,13.0
2025-02-28,US1NHMR0043,150.0
2025-03-01,US1NHMR0043,5.0
2025-03-02,US1NHMR0043,0.0
2025-03-03,US1NHMR0043,0.0
2025-03-04,US1NHMR0043,0.0
2025-03-05,US1NHMR0043,0.0
2025-03-06,US1NHMR0043,173.0
2025-03-07,US1NHMR0043,0.0
2025-03-08,US1NHMR0043,0.0
2025-03-09,US1NHMR0043,0.0
2025-03-10,US1NHMR0043,0.0
2025-03-11,US1NHMR0043,0.0
2025-03-12,US1NHMR0043,0.0
2025-03-13,US1NHMR0043,0.0
2025-03-14,US1NHMR0043,0.0
2025-03-15,US1NHMR0043,0.0
2025-03-16,US1NHMR0043,0.0
2025-03-17,US1NHMR0043,284.0
2025-03-18,US1NHMR0043,43.0
2025-03-19,US1NHMR0043,0.0
2025-03-20,US1NHMR0043,0.0
2025-03-21,US1NHMR0043,97.0
2025-03-22,US1NHMR0043,0.0
2025-03-23,US1NHMR0043,10.0
2025-03-24,US1NHMR0043,0.0
2025-03-25,US1NHMR0043,119.0
2025-02-01,US1NHMR0045,79.0
2025-02-02,US1NHMR0045,0.0
2025-02-03,US1NHMR0045,38.0
2025-02-04,US1NHMR0045,13.0
2025-02-05,US1NHMR0045,0.0
2025-02-06,US1NHMR0045,0.0
2025-02-07,US1NHMR0045,140.0
2025-02-08,US1NHMR0045,0.0
2025-02-09,US1NHMR0045,124.0
2025-02-10,US1NHMR0045,0.0
2025-02-11,US1NHMR0045,0.0
2025-02-12,US1NHMR0045,0.0
2025-02-13,US1NHMR0045,36.0
2025-02-14,US1NHMR0045,64.0
