DATE,ID,TMAX,TMIN,PRCP,SNOW,WT18,SNWD,WT04,WT09
1976-12-05,USC00272174,-17.0,-189.0,0.0,0.0,1.0,0.0,,
1976-12-06,USC00272174,-11.0,-200.0,0.0,0.0,,0.0,,
1976-12-07,USC00272174,100.0,-61.0,305.0,0.0,1.0,0.0,1.0,
1976-12-08,USC00272174,0.0,-161.0,0.0,0.0,,0.0,,
1976-12-09,USC00272174,-111.0,-211.0,0.0,0.0,,0.0,,
1976-12-10,USC00272174,56.0,-217.0,0.0,0.0,1.0,0.0,,
1976-12-11,USC00272174,72.0,-100.0,0.0,0.0,,0.0,,
1976-12-12,USC00272174,61.0,-161.0,0.0,0.0,,0.0,,
1976-12-13,USC00272174,17.0,-200.0,0.0,0.0,1.0,0.0,,
1976-12-14,USC00272174,-28.0,-256.0,0.0,0.0,,0.0,,
1976-12-15,USC00272174,67.0,-83.0,0.0,0.0,,0.0,,
1976-12-16,USC00272174,28.0,-133.0,0.0,0.0,1.0,0.0,,
1976-12-17,USC00272174,17.0,-28.0,64.0,79.0,1.0,76.0,,
1976-12-18,USC00272174,-11.0,-117.0,0.0,0.0,,76.0,,
1976-12-19,USC00272174,-11.0,-183.0,0.0,0.0,,51.0,,
1976-12-20,USC00272174,-6.0,-122.0,61.0,0.0,,51.0,,
1976-12-21,USC00272174,11.0,-161.0,28.0,10.0,1.0,25.0,,1.0
1976-12-22,USC00272174,-83.0,-167.0,0.0,0.0,,25.0,,
1976-12-23,USC00272174,-28.0,-144.0,0.0,0.0,,25.0,,
1976-12-24,USC00272174,-28.0,-194.0,0.0,0.0,,25.0,,
1976-12-25,USC00272174,0.0,-161.0,0.0,0.0,,25.0,,
1976-12-26,USC00272174,-17.0,-72.0,36.0,46.0,1.0,51.0,,
1976-12-27,USC00272174,-72.0,-178.0,0.0,0.0,,76.0,,
1976-12-28,USC00272174,-94.0,-244.0,0.0,0.0,1.0,51.0,,
1976-12-29,USC00272174,-67.0,-111.0,64.0,132.0,1.0,25.0,,
1976-12-30,USC00272174,-78.0,-133.0,0.0,0.0,,127.0,,
1976-12-31,USC00272174,-89.0,-239.0,0.0,0.0,,102.0,,
1977-01-01,USC00272174,-83.0,-194.0,0.0,0.0,,102.0,,
1977-01-02,USC00272174,0.0,-117.0,0.0,0.0,,76.0,,
1977-01-03,USC00272174,-11.0,-178.0,0.0,0.0,1.0,76.0,,
1977-01-04,USC00272174,-11.0,-150.0,5.0,8.0,1.0,76.0,,
1977-01-05,USC00272174,-22.0,-206.0,0.0,0.0,,76.0,,
1977-01-06,USC00272174,-33.0,-228.0,0.0,0.0,1.0,76.0,,
1977-01-07,USC00272174,-6.0,-67.0,196.0,394.0,1.0,102.0,,1.0
1977-01-08,USC00272174,-33.0,-128.0,0.0,0.0,,381.0,,1.0
1977-01-09,USC00272174,-67.0,-261.0,0.0,0.0,,381.0,,
1977-01-10,USC00272174,-11.0,-133.0,216.0,328.0,1.0,406.0,1.0,
1977-01-11,USC00272174,-50.0,-128.0,0.0,0.0,,483.0,1.0,
1977-01-12,USC00272174,-100.0,-261.0,0.0,0.0,,483.0,,
1977-01-13,USC00272174,-111.0,-250.0,0.0,0.0,,483.0,,
1977-01-14,USC00272174,-106.0,-206.0,23.0,48.0,1.0,483.0,,
1977-01-15,USC00272174,-61.0,-206.0,8.0,8.0,1.0,508.0,,
1977-01-16,USC00272174,-67.0,-228.0,8.0,18.0,1.0,508.0,,
1977-01-17,USC00272174,-133.0,-200.0,0.0,0.0,1.0,508.0,,
1977-01-18,USC00272174,-150.0,-222.0,0.0,0.0,,508.0,,
1977-01-19,USC00272174,-61.0,-244.0,0.0,0.0,,508.0,,
1977-01-20,USC00272174,0.0,-222.0,0.0,0.0,,457.0,,
1977-01-21,USC00272174,-33.0,-133.0,0.0,0.0,,457.0,,
1977-01-22,USC00272174,-111.0,-167.0,0.0,0.0,1.0,432.0,,
1977-01-23,USC00272174,-28.0,-161.0,0.0,0.0,,432.0,,
1977-01-24,USC00272174,-6.0,-172.0,3.0,5.0,1.0,406.0,,
1977-01-25,USC00272174,0.0,-50.0,51.0,94.0,1.0,483.0,1.0,
1977-01-26,USC00272174,-11.0,-178.0,0.0,0.0,,457.0,1.0,
1977-01-27,USC00272174,-28.0,-172.0,3.0,3.0,1.0,406.0,,
1977-01-28,USC00272174,11.0,-267.0,38.0,38.0,1.0,406.0,,
1977-01-29,USC00272174,-89.0,-194.0,0.0,0.0,1.0,457.0,,
1977-01-30,USC00272174,-111.0,-256.0,0.0,0.0,,432.0,,
1977-01-31,USC00272174,-89.0,-189.0,0.0,0.0,,406.0,,
1977-02-01,USC00272174,-50.0,-194.0,0.0,0.0,1.0,406.0,,
1977-02-02,USC00272174,-78.0,-206.0,0.0,0.0,,406.0,,
1977-02-03,USC00272174,-22.0,-239.0,18.0,28.0,1.0,406.0,,
1977-02-04,USC00272174,-6.0,-122.0,0.0,0.0,,406.0,1.0,
1977-02-05,USC00272174,-11.0,-178.0,3.0,13.0,1.0,381.0,,
1977-02-06,USC00272174,-56.0,-133.0,3.0,5.0,1.0,406.0,,
1977-02-07,USC00272174,-61.0,-144.0,0.0,0.0,,381.0,,
1977-02-08,USC00272174,-22.0,-200.0,0.0,0.0,,381.0,,
1977-02-09,USC00272174,0.0,-206.0,0.0,0.0,,381.0,,
1977-02-10,USC00272174,17.0,-139.0,0.0,0.0,,381.0,,
1977-02-11,USC00272174,61.0,-128.0,0.0,0.0,,356.0,,
1977-02-12,USC00272174,67.0,-39.0,0.0,0.0,,305.0,,
1977-02-13,USC00272174,22.0,-11.0,25.0,13.0,1.0,279.0,1.0,
1977-02-14,USC00272174,39.0,-56.0,0.0,0.0,,279.0,,
1977-02-15,USC00272174,0.0,-83.0,25.0,48.0,1.0,279.0,,
1977-02-16,USC00272174,-72.0,-156.0,0.0,0.0,,330.0,,
1977-02-17,USC00272174,-78.0,-200.0,0.0,0.0,,330.0,,
1977-02-18,USC00272174,-11.0,-233.0,0.0,0.0,,305.0,,
1977-02-19,USC00272174,-6.0,-183.0,3.0,3.0,1.0,279.0,,
1977-02-20,USC00272174,-33.0,-133.0,84.0,150.0,1.0,254.0,,
1977-02-21,USC00272174,-28.0,-106.0,8.0,38.0,1.0,432.0,,
1977-02-22,USC00272174,-11.0,-150.0,0.0,0.0,1.0,406.0,,
1977-02-23,USC00272174,17.0,-56.0,0.0,0.0,,381.0,,
1977-02-24,USC00272174,-6.0,-61.0,8.0,0.0,1.0,381.0,1.0,
1977-02-25,USC00272174,50.0,-6.0,297.0,0.0,1.0,330.0,1.0,
1977-02-26,USC00272174,39.0,-28.0,0.0,0.0,1.0,330.0,,
1977-02-27,USC00272174,44.0,-28.0,18.0,0.0,,305.0,,
1977-02-28,USC00272174,33.0,-22.0,23.0,0.0,,279.0,,
1977-12-01,USC00272174,50.0,-17.0,234.0,0.0,,0.0,1.0,
1977-12-02,USC00272174,83.0,-50.0,0.0,0.0,,0.0,,
1977-12-03,USC00272174,61.0,-67.0,5.0,0.0,1.0,0.0,,
1977-12-04,USC00272174,28.0,-56.0,0.0,0.0,1.0,0.0,1.0,
1977-12-05,USC00272174,-22.0,-111.0,109.0,152.0,1.0,0.0,,
1977-12-06,USC00272174,-39.0,-56.0,66.0,76.0,1.0,152.0,1.0,
1977-12-07,USC00272174,-33.0,-94.0,0.0,0.0,1.0,229.0,,
1977-12-08,USC00272174,-72.0,-167.0,0.0,0.0,1.0,229.0,,
1977-12-09,USC00272174,-33.0,-144.0,86.0,112.0,1.0,229.0,1.0,
1977-12-10,USC00272174,-72.0,-161.0,0.0,0.0,,330.0,,1.0
1977-12-11,USC00272174,-144.0,-261.0,0.0,0.0,,305.0,,
1977-12-12,USC00272174,-156.0,-261.0,18.0,33.0,1.0,305.0,,
1977-12-13,USC00272174,-106.0,-161.0,46.0,58.0,1.0,330.0,,
1977-12-14,USC00272174,0.0,-111.0,259.0,30.0,1.0,305.0,1.0,
1977-12-15,USC00272174,44.0,-11.0,0.0,0.0,,254.0,1.0,
1977-12-16,USC00272174,39.0,-11.0,0.0,0.0,,203.0,,
1977-12-17,USC00272174,0.0,-106.0,0.0,0.0,,203.0,,
1977-12-18,USC00272174,0.0,-156.0,0.0,0.0,1.0,178.0,,
1977-12-19,USC00272174,6.0,-33.0,0.0,0.0,1.0,178.0,,
1977-12-20,USC00272174,-11.0,-39.0,0.0,0.0,1.0,178.0,,
1977-12-21,USC00272174,44.0,-33.0,155.0,51.0,1.0,178.0,1.0,
1977-12-22,USC00272174,28.0,-33.0,0.0,0.0,,178.0,,
1977-12-23,USC00272174,33.0,-94.0,0.0,0.0,,152.0,,
1977-12-24,USC00272174,44.0,-106.0,0.0,0.0,,152.0,,
1977-12-25,USC00272174,72.0,-67.0,38.0,0.0,,152.0,,
1977-12-26,USC00272174,-6.0,-122.0,0.0,0.0,,127.0,,
1977-12-27,USC00272174,-61.0,-206.0,0.0,0.0,,127.0,,
1977-12-28,USC00272174,-61.0,-239.0,0.0,0.0,,127.0,,
1977-12-29,USC00272174,-44.0,-211.0,0.0,0.0,,127.0,,
1977-12-30,USC00272174,-22.0,-178.0,0.0,0.0,,127.0,,
1977-12-31,USC00272174,17.0,-117.0,0.0,0.0,,127.0,,
1978-01-01,USC00272174,-44.0,-111.0,18.0,23.0,1.0,127.0,,
1978-01-02,USC00272174,-44.0,-206.0,20.0,36.0,1.0,178.0,,
1978-01-03,USC00272174,-50.0,-222.0,0.0,0.0,1.0,178.0,,
1978-01-04,USC00272174,-56.0,-178.0,0.0,0.0,,178.0,,
1978-01-05,USC00272174,11.0,-94.0,0.0,0.0,,178.0,,
1978-01-06,USC00272174,0.0,-78.0,0.0,0.0,,178.0,,
1978-01-07,USC00272174,-33.0,-94.0,13.0,18.0,1.0,152.0,1.0,
1978-01-08,USC00272174,33.0,-83.0,109.0,8.0,1.0,152.0,1.0,
1978-01-09,USC00272174,117.0,-128.0,411.0,10.0,1.0,102.0,1.0,
1978-01-10,USC00272174,-111.0,-189.0,15.0,18.0,1.0,0.0,1.0,1.0
1978-01-11,USC00272174,-44.0,-172.0,0.0,0.0,1.0,0.0,,
1978-01-12,USC00272174,-44.0,-122.0,3.0,3.0,1.0,0.0,,
1978-01-13,USC00272174,-67.0,-117.0,43.0,81.0,1.0,0.0,,
1978-01-14,USC00272174,-44.0,-72.0,279.0,241.0,1.0,229.0,1.0,
1978-01-15,USC00272174,-44.0,-139.0,3.0,3.0,1.0,229.0,1.0,
1978-01-16,USC00272174,-28.0,-161.0,0.0,0.0,,203.0,,
1978-01-17,USC00272174,-61.0,-144.0,18.0,25.0,1.0,203.0,,
1978-01-18,USC00272174,-33.0,-100.0,86.0,76.0,1.0,229.0,1.0,
1978-01-19,USC00272174,-33.0,-139.0,0.0,0.0,,254.0,,
1978-01-20,USC00272174,-56.0,-111.0,94.0,287.0,1.0,254.0,1.0,1.0
1978-01-21,USC00272174,-67.0,-111.0,36.0,104.0,1.0,508.0,1.0,
1978-01-22,USC00272174,-11.0,-211.0,5.0,10.0,1.0,508.0,,
1978-01-23,USC00272174,-11.0,-233.0,0.0,0.0,,457.0,,
1978-01-24,USC00272174,0.0,-233.0,0.0,0.0,,457.0,,
1978-01-25,USC00272174,22.0,-39.0,216.0,0.0,1.0,432.0,,
1978-01-26,USC00272174,111.0,-6.0,236.0,0.0,1.0,330.0,1.0,
1978-01-27,USC00272174,-6.0,-83.0,0.0,0.0,1.0,152.0,,
1978-01-28,USC00272174,-44.0,-117.0,0.0,0.0,,152.0,,
1978-01-29,USC00272174,-78.0,-156.0,0.0,0.0,,152.0,,
1978-01-30,USC00272174,-67.0,-139.0,0.0,0.0,1.0,152.0,,
1978-01-31,USC00272174,-50.0,-189.0,0.0,0.0,,152.0,,
1978-02-01,USC00272174,-44.0,-200.0,0.0,0.0,1.0,152.0,,
1978-02-02,USC00272174,-61.0,-167.0,0.0,0.0,,152.0,,
1978-02-03,USC00272174,-111.0,-183.0,0.0,0.0,,152.0,,
1978-02-04,USC00272174,-111.0,-206.0,0.0,0.0,,152.0,,
1978-02-05,USC00272174,-78.0,-267.0,0.0,0.0,,152.0,,
1978-02-06,USC00272174,-78.0,-150.0,53.0,109.0,1.0,127.0,,1.0
1978-02-07,USC00272174,-33.0,-89.0,104.0,224.0,1.0,381.0,,1.0
1978-02-08,USC00272174,-17.0,-167.0,0.0,0.0,,406.0,,
1978-02-09,USC00272174,-17.0,-267.0,0.0,0.0,,381.0,,
1978-02-10,USC00272174,-61.0,-222.0,0.0,0.0,,356.0,,
1978-02-11,USC00272174,-50.0,-256.0,0.0,0.0,,356.0,,
1978-02-12,USC00272174,-22.0,-228.0,0.0,0.0,,356.0,,
1978-02-13,USC00272174,-22.0,-189.0,0.0,0.0,,356.0,,
1978-02-14,USC00272174,-11.0,-133.0,0.0,0.0,1.0,330.0,,
1978-02-15,USC00272174,-11.0,-122.0,0.0,0.0,,305.0,,
1978-02-16,USC00272174,17.0,-194.0,0.0,0.0,,305.0,,
1978-02-17,USC00272174,28.0,-78.0,0.0,0.0,,305.0,,
1978-02-18,USC00272174,11.0,-144.0,13.0,10.0,1.0,279.0,,
1978-02-19,USC00272174,-22.0,-211.0,0.0,0.0,1.0,229.0,,
1978-02-20,USC00272174,-28.0,-256.0,0.0,0.0,,229.0,,
1978-02-21,USC00272174,-28.0,-206.0,0.0,0.0,,229.0,,
1978-02-22,USC00272174,-50.0,-211.0,0.0,0.0,,229.0,,
1978-02-23,USC00272174,22.0,-89.0,0.0,0.0,,229.0,,
1978-02-24,USC00272174,6.0,-94.0,0.0,0.0,,229.0,,
1978-02-25,USC00272174,17.0,-167.0,0.0,0.0,,203.0,,
1978-02-26,USC00272174,0.0,-156.0,0.0,0.0,,203.0,,
1978-02-27,USC00272174,-11.0,-94.0,0.0,0.0,,203.0,,
1978-02-28,USC00272174,-39.0,-206.0,0.0,0.0,,203.0,,
1978-12-01,USC00272174,17.0,-83.0,0.0,0.0,,76.0,,
1978-12-02,USC00272174,44.0,-72.0,0.0,0.0,,76.0,,
1978-12-03,USC00272174,-50.0,-161.0,81.0,33.0,1.0,76.0,,
1978-12-04,USC00272174,78.0,-50.0,8.0,0.0,,102.0,,
1978-12-05,USC00272174,50.0,-33.0,0.0,0.0,,102.0,,
1978-12-06,USC00272174,89.0,-50.0,0.0,0.0,,76.0,,
1978-12-07,USC00272174,39.0,-83.0,0.0,0.0,,76.0,,
1978-12-08,USC00272174,22.0,-6.0,64.0,0.0,,76.0,,
1978-12-09,USC00272174,28.0,-44.0,234.0,160.0,1.0,51.0,1.0,
1978-12-10,USC00272174,-44.0,-150.0,3.0,5.0,1.0,203.0,,
1978-12-11,USC00272174,-56.0,-194.0,0.0,0.0,,203.0,,
1978-12-12,USC00272174,-17.0,-178.0,0.0,0.0,1.0,203.0,,
1978-12-13,USC00272174,17.0,-100.0,0.0,0.0,,178.0,,
1978-12-14,USC00272174,17.0,-133.0,0.0,0.0,,178.0,,
1978-12-15,USC00272174,11.0,-144.0,0.0,0.0,,178.0,,
1978-12-16,USC00272174,56.0,-189.0,0.0,0.0,,152.0,,
1978-12-17,USC00272174,33.0,-89.0,56.0,8.0,1.0,152.0,,
1978-12-18,USC00272174,-39.0,-122.0,0.0,0.0,,127.0,,
1978-12-19,USC00272174,-56.0,-122.0,0.0,0.0,,127.0,,
1978-12-20,USC00272174,-39.0,-117.0,10.0,10.0,1.0,127.0,,
1978-12-21,USC00272174,44.0,-67.0,124.0,38.0,1.0,178.0,1.0,
1978-12-22,USC00272174,-11.0,-150.0,0.0,0.0,,152.0,,
1978-12-23,USC00272174,33.0,-161.0,0.0,0.0,,152.0,,
1978-12-24,USC00272174,6.0,-144.0,0.0,0.0,1.0,127.0,,
1978-12-25,USC00272174,0.0,-50.0,155.0,157.0,1.0,229.0,1.0,
1978-12-26,USC00272174,-6.0,-117.0,0.0,0.0,1.0,305.0,,
1978-12-27,USC00272174,-11.0,-89.0,0.0,0.0,,305.0,,
1978-12-28,USC00272174,-33.0,-100.0,0.0,0.0,,279.0,,
1978-12-29,USC00272174,-17.0,-167.0,0.0,0.0,,279.0,,
1978-12-30,USC00272174,0.0,-211.0,0.0,0.0,,279.0,,
1978-12-31,USC00272174,44.0,-94.0,5.0,0.0,,279.0,,
1979-01-01,USC00272174,111.0,44.0,30.0,0.0,,229.0,,
1979-01-02,USC00272174,133.0,44.0,157.0,0.0,,102.0,,
1979-01-03,USC00272174,44.0,-117.0,41.0,0.0,1.0,25.0,1.0,
1979-01-04,USC00272174,-67.0,-161.0,0.0,0.0,,25.0,,
1979-01-05,USC00272174,-56.0,-178.0,0.0,0.0,,25.0,,
1979-01-06,USC00272174,-33.0,-150.0,10.0,15.0,1.0,25.0,,
1979-01-07,USC00272174,17.0,-150.0,229.0,33.0,1.0,25.0,1.0,
1979-01-08,USC00272174,28.0,-39.0,320.0,0.0,1.0,51.0,,
1979-01-09,USC00272174,-39.0,-89.0,0.0,0.0,1.0,25.0,,
1979-01-10,USC00272174,-39.0,-133.0,0.0,0.0,,25.0,,
1979-01-11,USC00272174,-111.0,-206.0,0.0,0.0,,25.0,,
1979-01-12,USC00272174,-72.0,-217.0,0.0,0.0,1.0,25.0,,
1979-01-13,USC00272174,-17.0,-100.0,165.0,221.0,1.0,25.0,1.0,
1979-01-14,USC00272174,56.0,-28.0,76.0,48.0,1.0,178.0,1.0,
1979-01-15,USC00272174,-22.0,-117.0,0.0,0.0,,152.0,,
1979-01-16,USC00272174,-33.0,-128.0,0.0,0.0,1.0,152.0,,
1979-01-17,USC00272174,-94.0,-211.0,66.0,178.0,1.0,152.0,,
1979-01-18,USC00272174,-67.0,-194.0,0.0,3.0,1.0,279.0,,1.0
1979-01-19,USC00272174,-67.0,-194.0,0.0,0.0,,203.0,,
1979-01-20,USC00272174,-44.0,-200.0,28.0,25.0,1.0,178.0,,
1979-01-21,USC00272174,22.0,-50.0,447.0,150.0,1.0,279.0,1.0,
1979-01-22,USC00272174,22.0,-17.0,0.0,0.0,,279.0,1.0,
1979-01-23,USC00272174,17.0,-67.0,0.0,0.0,,279.0,,
1979-01-24,USC00272174,0.0,-128.0,0.0,0.0,,279.0,,
1979-01-25,USC00272174,28.0,-17.0,340.0,218.0,1.0,305.0,1.0,
1979-01-26,USC00272174,22.0,-6.0,69.0,41.0,1.0,356.0,,
1979-01-27,USC00272174,33.0,-6.0,0.0,0.0,,356.0,,
1979-01-28,USC00272174,56.0,-44.0,5.0,0.0,,330.0,,
1979-01-29,USC00272174,50.0,28.0,0.0,0.0,,305.0,,
1979-01-30,USC00272174,39.0,-33.0,20.0,25.0,1.0,279.0,1.0,
1979-01-31,USC00272174,-22.0,-50.0,51.0,117.0,1.0,356.0,,
1979-02-01,USC00272174,-39.0,-94.0,0.0,0.0,1.0,356.0,,
1979-02-02,USC00272174,-94.0,-111.0,0.0,0.0,,330.0,,
1979-02-03,USC00272174,-22.0,-117.0,0.0,0.0,,330.0,,
1979-02-04,USC00272174,-17.0,-167.0,0.0,0.0,,305.0,,
1979-02-05,USC00272174,-56.0,-139.0,0.0,0.0,1.0,279.0,,
1979-02-06,USC00272174,-72.0,-139.0,0.0,0.0,,254.0,,
1979-02-07,USC00272174,-67.0,-150.0,0.0,0.0,1.0,229.0,,
1979-02-08,USC00272174,-33.0,-106.0,5.0,33.0,1.0,254.0,,
1979-02-09,USC00272174,-106.0,-194.0,0.0,0.0,,279.0,,
1979-02-10,USC00272174,-139.0,-211.0,0.0,0.0,,279.0,,
1979-02-11,USC00272174,-150.0,-228.0,0.0,0.0,,279.0,,
1979-02-12,USC00272174,-122.0,-244.0,0.0,0.0,,279.0,,
1979-02-13,USC00272174,-144.0,-267.0,0.0,0.0,,254.0,,
1979-02-14,USC00272174,-150.0,-222.0,0.0,0.0,,254.0,,
1979-02-15,USC00272174,-122.0,-200.0,0.0,0.0,,254.0,,
1979-02-16,USC00272174,-106.0,-189.0,5.0,18.0,1.0,254.0,,
1979-02-17,USC00272174,-161.0,-222.0,0.0,0.0,,254.0,,
1979-02-18,USC00272174,-94.0,-222.0,0.0,0.0,,254.0,,
1979-02-19,USC00272174,-44.0,-250.0,0.0,0.0,,254.0,,
1979-02-20,USC00272174,61.0,-211.0,0.0,0.0,,254.0,,
1979-02-21,USC00272174,61.0,-94.0,23.0,0.0,1.0,254.0,,
1979-02-22,USC00272174,67.0,-39.0,0.0,0.0,,229.0,,
1979-02-23,USC00272174,22.0,-83.0,20.0,0.0,1.0,229.0,1.0,
1979-02-24,USC00272174,33.0,0.0,216.0,0.0,,229.0,1.0,
1979-02-25,USC00272174,72.0,0.0,15.0,0.0,,203.0,1.0,
1979-02-26,USC00272174,0.0,-28.0,292.0,64.0,1.0,203.0,1.0,
1979-02-27,USC00272174,28.0,-17.0,5.0,0.0,1.0,254.0,1.0,
1979-02-28,USC00272174,94.0,-28.0,0.0,0.0,,229.0,,
1979-12-01,USC00272174,33.0,-78.0,0.0,0.0,,0.0,,
1979-12-02,USC00272174,11.0,-67.0,0.0,0.0,1.0,0.0,,
1979-12-03,USC00272174,39.0,-67.0,0.0,0.0,,0.0,,
1979-12-04,USC00272174,44.0,-56.0,3.0,0.0,1.0,0.0,,
1979-12-05,USC00272174,33.0,-78.0,3.0,8.0,1.0,0.0,,
1979-12-06,USC00272174,144.0,-50.0,23.0,0.0,,0.0,,
1979-12-07,USC00272174,72.0,-33.0,20.0,0.0,,0.0,,
1979-12-08,USC00272174,67.0,-72.0,0.0,0.0,,0.0,,
1979-12-09,USC00272174,-6.0,-117.0,0.0,0.0,,0.0,,
1979-12-10,USC00272174,17.0,-72.0,0.0,0.0,,0.0,,
1979-12-11,USC00272174,144.0,-22.0,0.0,0.0,,0.0,1.0,
1979-12-12,USC00272174,194.0,-11.0,0.0,0.0,,0.0,1.0,
1979-12-13,USC00272174,61.0,-61.0,38.0,38.0,1.0,0.0,,
1979-12-14,USC00272174,-33.0,-161.0,5.0,8.0,1.0,51.0,,
1979-12-15,USC00272174,-11.0,-194.0,0.0,0.0,,25.0,,
1979-12-16,USC00272174,50.0,-33.0,58.0,0.0,,25.0,,
1979-12-17,USC00272174,56.0,-133.0,33.0,0.0,,0.0,,
1979-12-18,USC00272174,-83.0,-178.0,0.0,0.0,,0.0,,
1979-12-19,USC00272174,-117.0,-206.0,0.0,0.0,,0.0,,
1979-12-20,USC00272174,-56.0,-222.0,0.0,0.0,,0.0,,
1979-12-21,USC00272174,-11.0,-178.0,0.0,0.0,,0.0,,
1979-12-22,USC00272174,22.0,-22.0,0.0,0.0,,0.0,,
1979-12-23,USC00272174,56.0,6.0,3.0,0.0,,0.0,,
1979-12-24,USC00272174,117.0,11.0,43.0,0.0,,0.0,,
1979-12-25,USC00272174,94.0,50.0,262.0,0.0,,0.0,,
1979-12-26,USC00272174,78.0,22.0,0.0,0.0,,0.0,,
1979-12-27,USC00272174,39.0,-28.0,0.0,0.0,,0.0,,
1979-12-28,USC00272174,39.0,-22.0,0.0,0.0,1.0,0.0,,
1979-12-29,USC00272174,83.0,11.0,0.0,0.0,,0.0,,
1979-12-30,USC00272174,44.0,-28.0,0.0,0.0,,0.0,,
1979-12-31,USC00272174,22.0,-72.0,0.0,0.0,,0.0,,
1980-01-01,USC00272174,28.0,-122.0,0.0,0.0,,0.0,,
1980-01-02,USC00272174,33.0,-117.0,0.0,0.0,,0.0,,
1980-01-03,USC00272174,-33.0,-111.0,0.0,0.0,,0.0,,
1980-01-04,USC00272174,-17.0,-128.0,0.0,0.0,,0.0,,
1980-01-05,USC00272174,-28.0,-156.0,0.0,0.0,,0.0,,
1980-01-06,USC00272174,-33.0,-183.0,0.0,0.0,,0.0,,
1980-01-07,USC00272174,39.0,-178.0,0.0,0.0,1.0,0.0,,
1980-01-08,USC00272174,17.0,-94.0,0.0,0.0,,0.0,,
1980-01-09,USC00272174,-17.0,-150.0,0.0,0.0,,0.0,,
1980-01-10,USC00272174,-28.0,-183.0,0.0,0.0,1.0,0.0,,
1980-01-11,USC00272174,144.0,-106.0,36.0,0.0,,0.0,,
1980-01-12,USC00272174,150.0,-56.0,30.0,0.0,,0.0,1.0,
1980-01-13,USC00272174,-17.0,-117.0,0.0,0.0,,0.0,,
1980-01-14,USC00272174,17.0,-61.0,0.0,0.0,,0.0,,
1980-01-15,USC00272174,89.0,0.0,0.0,0.0,,0.0,,
1980-01-16,USC00272174,56.0,-39.0,0.0,0.0,,0.0,,
1980-01-17,USC00272174,-6.0,-39.0,0.0,0.0,,0.0,,
1980-01-18,USC00272174,39.0,-11.0,0.0,0.0,,0.0,,
1980-01-19,USC00272174,56.0,-11.0,0.0,0.0,,0.0,,
1980-01-20,USC00272174,28.0,-61.0,0.0,0.0,1.0,0.0,,
1980-01-21,USC00272174,-17.0,-83.0,0.0,0.0,,0.0,,
1980-01-22,USC00272174,-17.0,-161.0,43.0,79.0,1.0,0.0,,
1980-01-23,USC00272174,0.0,-122.0,0.0,0.0,1.0,76.0,,
1980-01-24,USC00272174,-61.0,-156.0,0.0,0.0,1.0,51.0,,
1980-01-25,USC00272174,-61.0,-189.0,0.0,0.0,,25.0,,
1980-01-26,USC00272174,-22.0,-122.0,0.0,0.0,,25.0,,
1980-01-27,USC00272174,0.0,-133.0,0.0,0.0,,25.0,,
1980-01-28,USC00272174,0.0,-133.0,0.0,0.0,,0.0,,
1980-01-29,USC00272174,-11.0,-144.0,0.0,0.0,,0.0,,
1980-01-30,USC00272174,-83.0,-150.0,0.0,0.0,,0.0,,
1980-01-31,USC00272174,-94.0,-167.0,0.0,0.0,,0.0,,
1980-02-01,USC00272174,-56.0,-161.0,0.0,0.0,,0.0,,
1980-02-02,USC00272174,-56.0,-133.0,0.0,0.0,,0.0,,
1980-02-03,USC00272174,-61.0,-139.0,0.0,0.0,,0.0,,
1980-02-04,USC00272174,-28.0,-189.0,0.0,0.0,,0.0,,
1980-02-05,USC00272174,-50.0,-156.0,0.0,0.0,,0.0,,
1980-02-06,USC00272174,-6.0,-206.0,0.0,0.0,,0.0,,
1980-02-07,USC00272174,-17.0,-111.0,0.0,0.0,,0.0,,
1980-02-08,USC00272174,22.0,-89.0,0.0,0.0,,0.0,,
1980-02-09,USC00272174,6.0,-167.0,0.0,0.0,,0.0,,
1980-02-10,USC00272174,6.0,-167.0,0.0,0.0,,0.0,,
1980-02-11,USC00272174,22.0,-189.0,0.0,0.0,,0.0,,
1980-02-12,USC00272174,17.0,-128.0,0.0,0.0,,0.0,,
1980-02-13,USC00272174,17.0,-161.0,0.0,0.0,,0.0,,
1980-02-14,USC00272174,33.0,-139.0,0.0,0.0,,0.0,,
1980-02-15,USC00272174,6.0,-61.0,0.0,0.0,,0.0,,
1980-02-16,USC00272174,-44.0,-94.0,104.0,213.0,1.0,25.0,,
1980-02-17,USC00272174,-61.0,-139.0,0.0,0.0,,152.0,,
1980-02-18,USC00272174,6.0,-233.0,0.0,0.0,,127.0,,
1980-02-19,USC00272174,94.0,-200.0,0.0,0.0,,127.0,,
1980-02-20,USC00272174,100.0,-111.0,0.0,0.0,,102.0,,
1980-02-21,USC00272174,78.0,-44.0,0.0,0.0,,51.0,,
1980-02-22,USC00272174,-33.0,-133.0,81.0,71.0,1.0,0.0,1.0,
1980-02-23,USC00272174,39.0,-56.0,0.0,0.0,,76.0,,
1980-02-24,USC00272174,22.0,-33.0,13.0,13.0,1.0,25.0,,
1980-02-25,USC00272174,44.0,-94.0,0.0,0.0,,25.0,,
1980-02-26,USC00272174,-44.0,-156.0,0.0,0.0,,25.0,,
1980-02-27,USC00272174,-61.0,-172.0,0.0,0.0,1.0,0.0,,
1980-02-28,USC00272174,-50.0,-144.0,0.0,5.0,1.0,0.0,,
